intersection_id,tollgate_id,time_window,avg_travel_time
C,1,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",169.14347696761055
C,1,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",168.78221350583786
C,1,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",180.77851929508253
C,1,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",181.05281813235425
C,1,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",185.9228602495365
C,1,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",185.30723236697537
C,1,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",184.00717188362128
C,1,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",183.40972878977166
C,1,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",172.59315312959896
C,1,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",171.96484490654504
C,1,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",163.594314186249
C,1,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",163.58940209644385
C,1,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",165.60184586104782
C,1,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",163.5479767589429
C,1,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",183.3499405278182
C,1,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",183.6586466347298
C,1,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",193.08629870163716
C,1,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",189.9678827991525
C,1,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",194.54722628882212
C,1,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",193.97698393819445
C,1,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",170.33334929144823
C,1,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",169.7329601913297
C,1,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",161.09319610824497
C,1,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",163.60232544493272
C,1,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",173.63056063967545
C,1,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",173.63303305844522
C,1,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",183.43889690551734
C,1,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",183.79754458715615
C,1,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",182.1919407357294
C,1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",180.33933941104618
C,1,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",179.4022915833752
C,1,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",179.0919981927137
C,1,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",177.39636754580505
C,1,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",177.1113188181746
C,1,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",170.5971405779488
C,1,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",171.69797809982168
C,1,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",174.11153965100792
C,1,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",174.29193211216358
C,1,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",189.66686831625447
C,1,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",190.25416293086118
C,1,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",205.24596045741654
C,1,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",203.52848516701712
C,1,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",201.99147142989517
C,1,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",201.0587274077999
C,1,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",173.5000260232371
C,1,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",173.02972103698883
C,1,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",165.38253006920357
C,1,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",175.18955355846444
C,1,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",175.19698856613755
C,1,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",174.23408153632928
C,1,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",185.79858354681187
C,1,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",186.04046503007925
C,1,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",200.5539304625629
C,1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",187.96088594385543
C,1,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",186.42592690385766
C,1,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",185.58293893740424
C,1,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",170.32521205598815
C,1,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",169.49571456604525
C,1,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",160.41437898211552
C,1,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",172.96983285555027
C,1,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",174.171998990945
C,1,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",171.36745434128272
C,1,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",185.04078339600977
C,1,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",185.31334186121867
C,1,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",187.95375738047565
C,1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",186.8814316989782
C,1,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",185.6455232332474
C,1,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",185.72334298235387
C,1,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",163.88898568890204
C,1,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",163.77336644363464
C,1,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",159.6421753231715
C,1,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",162.2990812013395
C,1,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",162.97375224056728
C,1,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",166.06919182914748
C,1,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",174.73939556726083
C,1,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",174.99416884283437
C,1,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",176.0117921769599
C,1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",174.23236162659973
C,1,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",174.10843361616992
C,1,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",174.32462487162636
C,3,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",163.81542999167883
C,3,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",163.7574907727596
C,3,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",168.2202547579005
C,3,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",165.80327448062872
C,3,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",166.63429939785257
C,3,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",166.5575846369666
C,3,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",172.5451718536482
C,3,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",172.0978325079736
C,3,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",172.21308868831358
C,3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",172.75651572511867
C,3,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",172.80374129424305
C,3,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",174.5560416618779
C,3,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",164.70357946449334
C,3,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",164.63610186678716
C,3,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",169.0372920015133
C,3,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",163.5734498610186
C,3,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",164.74425501283957
C,3,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",162.97724078427325
C,3,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",174.14586534359708
C,3,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",173.70993926949998
C,3,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",181.9962528434393
C,3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",183.57444010469735
C,3,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",182.2484387996527
C,3,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",181.0701214882025
C,3,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",165.86139292810282
C,3,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",165.80405950914033
C,3,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",170.98937353689794
C,3,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",163.85449412242383
C,3,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",164.76319828064544
C,3,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",175.19364185530983
C,3,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",175.5750239718979
C,3,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",175.072980567059
C,3,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",173.21448498434128
C,3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",173.02950693576395
C,3,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",174.0747855245075
C,3,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",173.75545934248143
C,3,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",170.55682740040444
C,3,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",170.57633200254924
C,3,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",173.82642492611916
C,3,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",168.97999739368794
C,3,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",173.399893902593
C,3,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",172.9650013793132
C,3,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",178.3905152208441
C,3,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",178.0672556465873
C,3,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",180.37472666799678
C,3,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",179.89536910265943
C,3,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",180.4564053364298
C,3,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",179.61100260803687
C,3,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",169.49281871074592
C,3,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",169.45358105895696
C,3,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",174.88634767387495
C,3,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",169.14154979072651
C,3,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",175.36675995100128
C,3,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",171.01927979466595
C,3,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",176.33379785193858
C,3,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",175.9940333239566
C,3,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",177.98864607546244
C,3,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",182.44404461089604
C,3,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",182.47779319366566
C,3,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",182.34891206993302
C,3,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",163.28955634749175
C,3,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",163.18694607434463
C,3,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",168.35134000971775
C,3,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",161.69980454647617
C,3,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",168.4817547975784
C,3,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",166.359896918729
C,3,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",175.97631472077896
C,3,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",175.4107539298238
C,3,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",175.39657625386133
C,3,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",176.16126778502058
C,3,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",179.2546291436127
C,3,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",179.34372180575247
C,3,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",164.98957236837066
C,3,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",165.0475457544679
C,3,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",168.51208289793217
C,3,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",166.4851488442626
C,3,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",165.54796651634223
C,3,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",168.97802385507325
C,3,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",169.5859636945393
C,3,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",169.33779010415532
C,3,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",170.60919577854204
C,3,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",171.759705352919
C,3,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",171.2288661202788
C,3,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",171.23286891544006
