time_window_start,sea_pressure,end_holiday,tollgate_id,neigh_2h_volume_avg,direction,before_holiday,pressure,after_holiday,minutes_diff_13,is_am,wind_direction,minutes_since_0,rel_humidity,wind_speed,temperature,holiday_len,time_window_end,volume,start_holiday,precipitation,neigh_2h_volume_std,gbdt_0,gbdt_1,gbdt_2,gbdt_3,gbdt_4
2016-09-19 18:00:00,1016.1,False,1,95.83333333333331,1,False,1011.1,True,300,True,333.0,1080,75.0,2.4,20.2,0,2016-09-19 18:20:00,67.0,False,0.0,9.190877119308158,-0.8014421061665702,0.03638927782335648,0.13406922582567235,0.30993552395898727,-1.2468363295343556
2016-09-19 18:20:00,1016.1,False,1,97.33333333333331,1,False,1011.1,True,320,True,333.0,1100,75.0,2.4,20.2,0,2016-09-19 18:40:00,94.0,False,0.0,10.54619467970425,-0.8014421061665696,0.03638927782335667,0.1340692258256724,0.30993552395898705,-1.2468363295343556
2016-09-19 18:40:00,1016.1,False,1,101.0,1,False,1011.1,True,340,True,333.0,1120,75.0,2.4,20.2,0,2016-09-19 19:00:00,65.0,False,0.0,14.071247279470287,-0.80144210616657,0.03638927782335687,0.1340692258256723,0.3099355239589869,-1.2468363295343552
2016-09-20 06:00:00,1017.2,False,1,10.166666666666666,1,False,1012.2,False,420,False,7.0,360,43.0,4.6,26.9,0,2016-09-20 06:20:00,47.0,False,0.0,4.9805175991613115,-1.0329392134789375,0.4702989253393844,0.5380252841204686,-0.0432646681561051,0.13612701188811513
2016-09-20 06:20:00,1017.2,False,1,12.166666666666664,1,False,1012.2,False,440,False,7.0,380,43.0,4.6,26.9,0,2016-09-20 06:40:00,59.0,False,0.0,6.011562932290477,-0.8813549822012535,0.2202487468847306,0.1461203934606345,-0.12234660592349586,-0.8219180706743465
2016-09-20 06:40:00,1017.2,False,1,13.0,1,False,1012.2,False,460,False,7.0,400,43.0,4.6,26.9,0,2016-09-20 07:00:00,69.0,False,0.0,6.27162924074226,-0.6636202924547803,-0.023397586665491136,-0.17916170588502234,0.07734959571993776,-0.9801293030920326
2016-09-20 07:00:00,1017.6,False,1,15.0,1,False,1012.6,False,360,False,11.0,420,42.0,4.5,25.4,0,2016-09-20 07:20:00,88.0,False,0.0,6.27162924074226,-0.5814389359982901,0.03192794031807541,-0.11101856116301642,0.402743826494823,-0.7534916236549591
2016-09-20 07:20:00,1017.6,False,1,19.166666666666668,1,False,1012.6,False,380,False,11.0,440,42.0,4.5,25.4,0,2016-09-20 07:40:00,126.0,False,0.0,4.219662967057388,0.8845624117664361,-1.1121198265038528,0.4191703038509534,0.06319261479159952,0.5198713496480841
2016-09-20 07:40:00,1017.6,False,1,23.16666666666667,1,False,1012.6,False,400,False,11.0,460,42.0,4.5,25.4,0,2016-09-20 08:00:00,139.0,False,0.0,6.962199524735142,1.5472284986097278,-0.06803922887022144,0.12035693324743432,-0.8093034728407643,0.5154213221803313
2016-09-20 08:00:00,1017.6,False,1,26.0,1,False,1012.6,False,300,False,11.0,480,42.0,4.5,25.4,0,2016-09-20 08:20:00,132.0,False,0.0,7.702813338860898,1.5472284986097264,-0.06803922887022194,0.12035693324743432,-0.809303472840764,0.5154213221803309
2016-09-20 08:20:00,1017.6,False,1,30.5,1,False,1012.6,False,320,False,11.0,500,42.0,4.5,25.4,0,2016-09-20 08:40:00,151.0,False,0.0,10.32392044396572,1.547228498609727,-0.06803922887022185,0.12035693324743432,-0.809303472840764,0.515421322180331
2016-09-20 08:40:00,1017.6,False,1,37.5,1,False,1012.6,False,340,False,11.0,520,42.0,4.5,25.4,0,2016-09-20 09:00:00,131.0,False,0.0,12.750816967290108,1.5472284986097276,-0.06803922887022144,0.12035693324743434,-0.8093034728407643,0.5154213221803314
2016-09-20 09:00:00,1017.6,False,1,45.66666666666666,1,False,1012.6,False,240,False,11.0,540,42.0,4.5,25.4,0,2016-09-20 09:20:00,150.0,False,0.0,14.499042113954365,1.5472284986097276,-0.06803922887022133,0.12035693324743428,-0.8093034728407643,0.5154213221803311
2016-09-20 09:20:00,1017.6,False,1,55.83333333333334,1,False,1012.6,False,260,False,11.0,560,42.0,4.5,25.4,0,2016-09-20 09:40:00,142.0,False,0.0,18.64060680938853,1.5472284986097273,-0.06803922887022194,0.12035693324743434,-0.8093034728407641,0.515421322180331
2016-09-20 09:40:00,1017.6,False,1,70.66666666666667,1,False,1012.6,False,280,False,11.0,580,42.0,4.5,25.4,0,2016-09-20 10:00:00,173.0,False,0.0,29.814239699997202,1.5472284986097276,-0.06803922887022185,0.12035693324743434,-0.8093034728407641,0.5154213221803311
2016-09-20 15:00:00,1019.0,False,1,85.5,1,False,1014.0,False,120,True,326.0,900,65.0,2.2,20.5,0,2016-09-20 15:20:00,78.0,False,0.0,8.480369488805701,1.1979307406021142,-0.8175882869420982,0.28037670696554234,-1.2575578465809758,0.8869951217624223
2016-09-20 15:20:00,1019.0,False,1,87.0,1,False,1014.0,False,140,True,326.0,920,65.0,2.2,20.5,0,2016-09-20 15:40:00,79.0,False,0.0,9.83192080250175,1.197930740602115,-0.8175882869420977,0.28037670696554273,-1.2575578465809762,0.8869951217624225
2016-09-20 15:40:00,1019.0,False,1,86.5,1,False,1014.0,False,160,True,326.0,940,65.0,2.2,20.5,0,2016-09-20 16:00:00,71.0,False,0.0,9.322910847297996,1.1979307406021138,-0.8175882869420978,0.2803767069655426,-1.2575578465809762,0.8869951217624225
2016-09-20 16:00:00,1018.8,False,1,89.16666666666669,1,False,1013.8,False,180,True,327.0,960,74.0,1.4,19.4,0,2016-09-20 16:20:00,95.0,False,0.0,11.186549463033225,1.197930740602114,-0.8175882869420981,0.2803767069655425,-1.257557846580976,0.8869951217624226
2016-09-20 16:20:00,1018.8,False,1,92.33333333333331,1,False,1013.8,False,200,True,327.0,980,74.0,1.4,19.4,0,2016-09-20 16:40:00,96.0,False,0.0,12.458821060687173,1.1979307406021142,-0.8175882869420981,0.28037670696554245,-1.2575578465809762,0.8869951217624225
2016-09-20 16:40:00,1018.8,False,1,94.33333333333331,1,False,1013.8,False,220,True,327.0,1000,74.0,1.4,19.4,0,2016-09-20 17:00:00,95.0,False,0.0,11.571036638473187,1.6080700056294366,-0.10305552575515252,0.11030670486097767,-1.2492440483670368,0.602129176398246
2016-09-20 17:00:00,1018.8,False,1,99.16666666666669,1,False,1013.8,False,240,True,327.0,1020,74.0,1.4,19.4,0,2016-09-20 17:20:00,111.0,False,0.0,3.9334745737353165,1.8569829740247918,0.3625685319824633,0.04140340785543826,-0.921510607187853,0.5010835330820187
2016-09-20 17:20:00,1018.8,False,1,95.66666666666669,1,False,1013.8,False,260,True,327.0,1040,74.0,1.4,19.4,0,2016-09-20 17:40:00,110.0,False,0.0,8.825468196582484,1.856982974024792,0.3625685319824633,0.04140340785543831,-0.9215106071878528,0.5010835330820187
2016-09-20 17:40:00,1018.8,False,1,93.0,1,False,1013.8,False,280,True,327.0,1060,74.0,1.4,19.4,0,2016-09-20 18:00:00,133.0,False,0.0,10.816653826391967,1.8569829740247918,0.3625685319824633,0.041403407855438154,-0.9215106071878528,0.5010835330820187
2016-09-20 18:00:00,1018.8,False,1,87.66666666666669,1,False,1013.8,False,300,True,327.0,1080,74.0,1.4,19.4,0,2016-09-20 18:20:00,78.0,False,0.0,12.35133820909927,-0.8014421061665702,0.036389277823356374,0.13406922582567238,0.3099355239589874,-1.2468363295343554
2016-09-20 18:20:00,1018.8,False,1,86.0,1,False,1013.8,False,320,True,327.0,1100,74.0,1.4,19.4,0,2016-09-20 18:40:00,60.0,False,0.0,10.424330514074594,-0.8014421061665702,0.03638927782335638,0.13406922582567227,0.3099355239589873,-1.2468363295343556
2016-09-20 18:40:00,1018.8,False,1,86.33333333333331,1,False,1013.8,False,340,True,327.0,1120,74.0,1.4,19.4,0,2016-09-20 19:00:00,53.0,False,0.0,10.703062905334884,-0.8014421061665694,0.03638927782335693,0.13406922582567224,0.30993552395898694,-1.2468363295343556
2016-09-21 06:00:00,1018.1,False,1,12.166666666666664,1,False,1013.1,False,420,False,328.0,360,56.0,3.0,26.2,0,2016-09-21 06:20:00,36.0,False,0.0,3.8908725099762496,-1.0040180813248754,0.38976867637275076,0.3488747110701389,0.015100168876449573,0.24269192459577163
2016-09-21 06:20:00,1018.1,False,1,13.5,1,False,1013.1,False,440,False,328.0,380,56.0,3.0,26.2,0,2016-09-21 06:40:00,50.0,False,0.0,4.272001872658765,-0.797664730303538,0.10574675219707211,-0.014323165540238698,0.0021857816544508073,-0.7262158110403875
2016-09-21 06:40:00,1018.1,False,1,15.333333333333336,1,False,1013.1,False,460,False,328.0,400,56.0,3.0,26.2,0,2016-09-21 07:00:00,71.0,False,0.0,3.34995854037363,-0.6520583451838695,-0.03934678715504634,-0.1840592276703483,0.06603639099467638,-0.898084458261486
2016-09-21 07:00:00,1018.2,False,1,16.666666666666668,1,False,1013.2,False,360,False,348.0,420,67.0,1.5,24.9,0,2016-09-21 07:20:00,77.0,False,0.0,2.42670329642684,-0.37740369231901866,-0.8115131085396359,0.1251279065439143,0.19144744083271706,-0.39772372415840657
2016-09-21 07:20:00,1018.2,False,1,19.83333333333333,1,False,1013.2,False,380,False,348.0,440,67.0,1.5,24.9,0,2016-09-21 07:40:00,94.0,False,0.0,5.145116346811045,1.3149131740732192,-0.6187455468181792,0.26574501717319193,-0.5452443953213117,0.3195967456236653
2016-09-21 07:40:00,1018.2,False,1,22.0,1,False,1013.2,False,400,False,348.0,460,67.0,1.5,24.9,0,2016-09-21 08:00:00,99.0,False,0.0,5.385164807134505,1.3149131740732192,-0.6187455468181793,0.26574501717319177,-0.545244395321312,0.31959674562366563
2016-09-21 08:00:00,1018.2,False,1,23.83333333333333,1,False,1013.2,False,300,False,348.0,480,67.0,1.5,24.9,0,2016-09-21 08:20:00,100.0,False,0.0,5.89962334014262,1.8569829740247914,0.3625685319824637,0.041403407855438154,-0.9215106071878532,0.5010835330820188
2016-09-21 08:20:00,1018.2,False,1,26.83333333333333,1,False,1013.2,False,320,False,348.0,500,67.0,1.5,24.9,0,2016-09-21 08:40:00,105.0,False,0.0,6.693695209341067,1.8569829740247918,0.3625685319824639,0.0414034078554382,-0.9215106071878534,0.5010835330820189
2016-09-21 08:40:00,1018.2,False,1,32.166666666666664,1,False,1013.2,False,340,False,348.0,520,67.0,1.5,24.9,0,2016-09-21 09:00:00,119.0,False,0.0,9.633564011078947,1.8569829740247923,0.3625685319824633,0.04140340785543827,-0.9215106071878528,0.5010835330820186
2016-09-21 09:00:00,1018.2,False,1,41.0,1,False,1013.2,False,240,False,348.0,540,67.0,1.5,24.9,0,2016-09-21 09:20:00,137.0,False,0.0,15.253414918196736,1.8569829740247916,0.3625685319824633,0.04140340785543833,-0.9215106071878528,0.5010835330820186
2016-09-21 09:20:00,1018.2,False,1,48.66666666666666,1,False,1013.2,False,260,False,348.0,560,67.0,1.5,24.9,0,2016-09-21 09:40:00,132.0,False,0.0,19.318960174456134,1.8569829740247923,0.3625685319824633,0.0414034078554382,-0.9215106071878532,0.5010835330820185
2016-09-21 09:40:00,1018.2,False,1,59.66666666666666,1,False,1013.2,False,280,False,348.0,580,67.0,1.5,24.9,0,2016-09-21 10:00:00,122.0,False,0.0,22.881336402307358,1.8569829740247927,0.3625685319824635,0.041403407855438286,-0.9215106071878534,0.5010835330820186
2016-09-21 15:00:00,1019.1,False,1,84.0,1,False,1014.1,False,120,True,310.0,900,93.0,1.0,20.8,0,2016-09-21 15:20:00,98.0,False,0.0,6.95221787153807,1.267191797389385,-0.46117223486640874,0.19744913435349964,-0.7500343833991888,0.6449626979119181
2016-09-21 15:20:00,1019.1,False,1,85.66666666666667,1,False,1014.1,False,140,True,310.0,920,93.0,1.0,20.8,0,2016-09-21 15:40:00,96.0,False,0.0,6.236095644623236,1.2671917973893851,-0.4611722348664091,0.19744913435349953,-0.7500343833991887,0.6449626979119181
2016-09-21 15:40:00,1019.1,False,1,87.0,1,False,1014.1,False,160,True,310.0,940,93.0,1.0,20.8,0,2016-09-21 16:00:00,90.0,False,0.0,5.47722557505166,1.2671917973893843,-0.46117223486640896,0.19744913435349956,-0.7500343833991888,0.6449626979119181
2016-09-21 16:00:00,1018.1,False,1,91.5,1,False,1013.1,False,180,True,341.0,960,94.0,1.7,20.2,0,2016-09-21 16:20:00,105.0,False,0.0,7.088723439378913,1.2671917973893851,-0.46117223486640896,0.19744913435349948,-0.7500343833991887,0.644962697911918
2016-09-21 16:20:00,1018.1,False,1,94.83333333333331,1,False,1013.1,False,200,True,341.0,980,94.0,1.7,20.2,0,2016-09-21 16:40:00,97.0,False,0.0,7.4703116103383245,1.2671917973893843,-0.46117223486640896,0.19744913435349953,-0.7500343833991889,0.6449626979119184
2016-09-21 16:40:00,1018.1,False,1,94.33333333333331,1,False,1013.1,False,220,True,341.0,1000,94.0,1.7,20.2,0,2016-09-21 17:00:00,98.0,False,0.0,7.475887164001932,1.677331062416707,0.25336052632053674,0.027379132248934863,-0.7417205851852504,0.3600967525477425
2016-09-21 17:00:00,1018.1,False,1,96.5,1,False,1013.1,False,240,True,341.0,1020,94.0,1.7,20.2,0,2016-09-21 17:20:00,94.0,False,0.0,7.783529619223745,1.9262440308120619,0.7189845840581532,-0.04152416475660497,-0.413987144006066,0.2590511092315142
2016-09-21 17:20:00,1018.1,False,1,98.33333333333331,1,False,1013.1,False,260,True,341.0,1040,94.0,1.7,20.2,0,2016-09-21 17:40:00,109.0,False,0.0,6.523461930260309,1.9262440308120625,0.7189845840581532,-0.041524164756604844,-0.4139871440060661,0.2590511092315143
2016-09-21 17:40:00,1018.1,False,1,99.83333333333331,1,False,1013.1,False,280,True,341.0,1060,94.0,1.7,20.2,0,2016-09-21 18:00:00,94.0,False,0.0,4.4503433076062295,1.9262440308120625,0.7189845840581532,-0.0415241647566048,-0.4139871440060658,0.2590511092315142
2016-09-21 18:00:00,1018.1,False,1,97.33333333333331,1,False,1013.1,False,300,True,341.0,1080,94.0,1.7,20.2,0,2016-09-21 18:20:00,74.0,False,0.0,5.022173057773122,-0.8014421061665702,0.03638927782335648,0.13406922582567235,0.3099355239589872,-1.2468363295343554
2016-09-21 18:20:00,1018.1,False,1,97.5,1,False,1013.1,False,320,True,341.0,1100,94.0,1.7,20.2,0,2016-09-21 18:40:00,85.0,False,0.0,5.251983752196243,-0.8014421061665702,0.03638927782335638,0.13406922582567232,0.3099355239589874,-1.2468363295343556
2016-09-21 18:40:00,1018.1,False,1,98.16666666666669,1,False,1013.1,False,340,True,341.0,1120,94.0,1.7,20.2,0,2016-09-21 19:00:00,78.0,False,0.0,4.879093722768149,-0.80144210616657,0.03638927782335688,0.13406922582567235,0.309935523958987,-1.2468363295343552
2016-09-22 06:00:00,1015.8,False,1,10.0,1,False,1010.8,False,420,False,117.0,360,54.0,2.3,28.7,0,2016-09-22 06:20:00,42.0,False,0.0,3.559026084010437,-1.0040180813248751,0.38976867637275064,0.34887471107013884,0.015100168876449615,0.24269192459577177
2016-09-22 06:20:00,1015.8,False,1,11.666666666666664,1,False,1010.8,False,440,False,117.0,380,54.0,2.3,28.7,0,2016-09-22 06:40:00,61.0,False,0.0,5.46707315561891,-0.8813549822012531,0.2202487468847309,0.14612039346063443,-0.12234660592349612,-0.8219180706743465
2016-09-22 06:40:00,1015.8,False,1,12.333333333333336,1,False,1010.8,False,460,False,117.0,400,54.0,2.3,28.7,0,2016-09-22 07:00:00,60.0,False,0.0,5.21749194749951,-0.7068274649275231,-0.005375041434021273,-0.2127662417198049,-0.00013115955071607316,-0.8872218051877884
2016-09-22 07:00:00,1015.6,False,1,15.333333333333336,1,False,1010.6,False,360,False,91.0,420,57.0,2.6,26.8,0,2016-09-22 07:20:00,79.0,False,0.0,4.714045207910317,-0.6636202924547799,-0.023397586665490893,-0.1791617058850222,0.07734959571993748,-0.9801293030920324
2016-09-22 07:20:00,1015.6,False,1,18.33333333333333,1,False,1010.6,False,380,False,91.0,440,57.0,2.6,26.8,0,2016-09-22 07:40:00,96.0,False,0.0,5.405758246742287,1.1121355307250114,-0.7368375926347336,0.2720736337369522,-0.3744087503303759,0.2788958811126984
2016-09-22 07:40:00,1015.6,False,1,20.33333333333333,1,False,1010.6,False,400,False,91.0,460,57.0,2.6,26.8,0,2016-09-22 08:00:00,100.0,False,0.0,5.9907335852038095,1.3149131740732192,-0.6187455468181795,0.26574501717319193,-0.5452443953213117,0.31959674562366536
2016-09-22 08:00:00,1015.6,False,1,24.66666666666667,1,False,1010.6,False,300,False,91.0,480,57.0,2.6,26.8,0,2016-09-22 08:20:00,106.0,False,0.0,8.137703743822469,1.8569829740247918,0.3625685319824633,0.04140340785543834,-0.921510607187853,0.5010835330820189
2016-09-22 08:20:00,1015.6,False,1,28.16666666666667,1,False,1010.6,False,320,False,91.0,500,57.0,2.6,26.8,0,2016-09-22 08:40:00,98.0,False,0.0,10.089873911776873,1.8569829740247927,0.3625685319824633,0.04140340785543819,-0.9215106071878532,0.5010835330820188
2016-09-22 08:40:00,1015.6,False,1,36.333333333333336,1,False,1010.6,False,340,False,91.0,520,57.0,2.6,26.8,0,2016-09-22 09:00:00,111.0,False,0.0,13.085190950927016,1.8569829740247923,0.3625685319824635,0.04140340785543822,-0.9215106071878532,0.5010835330820186
2016-09-22 09:00:00,1015.6,False,1,42.66666666666666,1,False,1010.6,False,240,False,91.0,540,57.0,2.6,26.8,0,2016-09-22 09:20:00,123.0,False,0.0,13.792107243718133,1.8569829740247918,0.3625685319824633,0.04140340785543814,-0.9215106071878527,0.5010835330820186
2016-09-22 09:20:00,1015.6,False,1,51.33333333333334,1,False,1010.6,False,260,False,91.0,560,57.0,2.6,26.8,0,2016-09-22 09:40:00,107.0,False,0.0,17.15290710702481,1.856982974024792,0.3625685319824637,0.041403407855438175,-0.9215106071878532,0.5010835330820186
2016-09-22 09:40:00,1015.6,False,1,62.83333333333334,1,False,1010.6,False,280,False,91.0,580,57.0,2.6,26.8,0,2016-09-22 10:00:00,110.0,False,0.0,19.894862541760766,1.8569829740247916,0.3625685319824637,0.0414034078554381,-0.9215106071878534,0.5010835330820189
2016-09-22 15:00:00,1017.0,False,1,89.83333333333331,1,False,1012.0,False,120,True,86.0,900,80.0,2.7,23.1,0,2016-09-22 15:20:00,90.0,False,0.0,9.546668994413123,1.197930740602114,-0.8175882869420977,0.2803767069655426,-1.2575578465809762,0.8869951217624226
2016-09-22 15:20:00,1017.0,False,1,93.16666666666669,1,False,1012.0,False,140,True,86.0,920,80.0,2.7,23.1,0,2016-09-22 15:40:00,115.0,False,0.0,7.380529941828176,1.1979307406021142,-0.8175882869420975,0.28037670696554257,-1.2575578465809762,0.8869951217624226
2016-09-22 15:40:00,1017.0,False,1,96.16666666666669,1,False,1012.0,False,160,True,86.0,940,80.0,2.7,23.1,0,2016-09-22 16:00:00,89.0,False,0.0,7.104380495315706,1.1979307406021136,-0.8175882869420983,0.28037670696554234,-1.2575578465809762,0.8869951217624225
2016-09-22 16:00:00,1016.5,False,1,102.16666666666669,1,False,1011.6,False,180,True,33.0,960,84.0,1.1,21.9,0,2016-09-22 16:20:00,102.0,False,0.0,9.190877119308157,1.197930740602115,-0.8175882869420978,0.2803767069655424,-1.257557846580976,0.8869951217624223
2016-09-22 16:20:00,1016.5,False,1,96.83333333333331,1,False,1011.6,False,200,True,33.0,980,84.0,1.1,21.9,0,2016-09-22 16:40:00,104.0,False,0.0,14.0168549333373,1.1979307406021145,-0.8175882869420977,0.2803767069655426,-1.2575578465809762,0.8869951217624226
2016-09-22 16:40:00,1016.5,False,1,96.66666666666669,1,False,1011.6,False,220,True,33.0,1000,84.0,1.1,21.9,0,2016-09-22 17:00:00,113.0,False,0.0,14.090974258565499,1.6080700056294361,-0.10305552575515248,0.11030670486097728,-1.2492440483670373,0.6021291763982461
2016-09-22 17:00:00,1016.5,False,1,95.33333333333331,1,False,1011.6,False,240,True,33.0,1020,84.0,1.1,21.9,0,2016-09-22 17:20:00,114.0,False,0.0,14.278966660402595,1.8569829740247918,0.3625685319824635,0.04140340785543826,-0.9215106071878532,0.5010835330820188
2016-09-22 17:20:00,1016.5,False,1,94.33333333333331,1,False,1011.6,False,260,True,33.0,1040,84.0,1.1,21.9,0,2016-09-22 17:40:00,102.0,False,0.0,14.406788523316207,1.8569829740247918,0.3625685319824633,0.04140340785543821,-0.9215106071878528,0.5010835330820186
2016-09-22 17:40:00,1016.5,False,1,96.33333333333331,1,False,1011.6,False,280,True,33.0,1060,84.0,1.1,21.9,0,2016-09-22 18:00:00,113.0,False,0.0,16.193277068654822,1.8569829740247923,0.3625685319824637,0.04140340785543822,-0.9215106071878534,0.5010835330820189
2016-09-22 18:00:00,1016.5,False,1,91.16666666666669,1,False,1011.6,False,300,True,33.0,1080,84.0,1.1,21.9,0,2016-09-22 18:20:00,81.0,False,0.0,12.29385573727335,-0.7815185825534193,0.046751675788852795,0.1342215500286333,0.30560476959493665,-1.207159103809344
2016-09-22 18:20:00,1016.5,False,1,96.0,1,False,1011.6,False,320,True,33.0,1100,84.0,1.1,21.9,0,2016-09-22 18:40:00,83.0,False,0.0,9.609023536933053,-0.781518582553419,0.0467516757888525,0.13422155002863337,0.3056047695949369,-1.2071591038093445
2016-09-22 18:40:00,1016.5,False,1,98.33333333333331,1,False,1011.6,False,340,True,33.0,1120,84.0,1.1,21.9,0,2016-09-22 19:00:00,88.0,False,0.0,9.568466729604884,-0.7815185825534193,0.046751675788852504,0.13422155002863329,0.30560476959493704,-1.207159103809344
2016-09-23 06:00:00,1013.3,False,1,10.5,1,True,1008.4,False,420,False,90.0,360,53.0,2.5,29.5,0,2016-09-23 06:20:00,22.0,False,0.0,3.593976442141304,-1.0040180813248754,0.38976867637275114,0.3488747110701388,0.01510016887644928,0.24269192459577213
2016-09-23 06:20:00,1013.3,False,1,12.166666666666664,1,True,1008.4,False,440,False,90.0,380,53.0,2.5,29.5,0,2016-09-23 06:40:00,63.0,False,0.0,2.91070819942883,-0.8524338500471904,0.1397184979180974,-0.043030179589695176,-0.06398176889094119,-0.7153531579666904
2016-09-23 06:40:00,1013.3,False,1,14.833333333333336,1,True,1008.4,False,460,False,90.0,400,53.0,2.5,29.5,0,2016-09-23 07:00:00,63.0,False,0.0,4.058598553961973,-0.6636202924547806,-0.02339758666549111,-0.17916170588502214,0.0773495957199377,-0.9801293030920326
2016-09-23 07:00:00,1013.2,False,1,16.333333333333332,1,True,1008.2,False,360,False,96.0,420,61.0,4.5,27.2,0,2016-09-23 07:20:00,86.0,False,0.0,3.6362373715452394,-0.3889656395899291,-0.7955639080500806,0.1300254283292406,0.20276064555797896,-0.4797685689889532
2016-09-23 07:20:00,1013.2,False,1,20.0,1,True,1008.2,False,380,False,96.0,440,61.0,4.5,27.2,0,2016-09-23 07:40:00,100.0,False,0.0,6.97614984548545,1.3149131740732194,-0.6187455468181796,0.26574501717319177,-0.5452443953213117,0.3195967456236655
2016-09-23 07:40:00,1013.2,False,1,22.5,1,True,1008.2,False,400,False,96.0,460,61.0,4.5,27.2,0,2016-09-23 08:00:00,93.0,False,0.0,7.065172798075548,1.3149131740732194,-0.6187455468181794,0.26574501717319177,-0.5452443953213119,0.31959674562366563
2016-09-23 08:00:00,1013.2,False,1,26.33333333333333,1,True,1008.2,False,300,False,96.0,480,61.0,4.5,27.2,0,2016-09-23 08:20:00,110.0,False,0.0,8.117197107923948,1.8569829740247923,0.3625685319824637,0.04140340785543819,-0.9215106071878532,0.5010835330820189
2016-09-23 08:20:00,1013.2,False,1,27.5,1,True,1008.2,False,320,False,96.0,500,61.0,4.5,27.2,0,2016-09-23 08:40:00,127.0,False,0.0,6.800735254367722,1.8569829740247918,0.3625685319824637,0.04140340785543807,-0.9215106071878534,0.5010835330820188
2016-09-23 08:40:00,1013.2,False,1,34.166666666666664,1,True,1008.2,False,340,False,96.0,520,61.0,4.5,27.2,0,2016-09-23 09:00:00,112.0,False,0.0,14.438567180375696,1.856982974024792,0.3625685319824635,0.04140340785543832,-0.9215106071878532,0.5010835330820189
2016-09-23 09:00:00,1013.2,False,1,41.5,1,True,1008.2,False,240,False,96.0,540,61.0,4.5,27.2,0,2016-09-23 09:20:00,129.0,False,0.0,15.966109941581474,1.856982974024792,0.3625685319824633,0.04140340785543837,-0.921510607187853,0.5010835330820186
2016-09-23 09:20:00,1013.2,False,1,50.16666666666666,1,True,1008.2,False,260,False,96.0,560,61.0,4.5,27.2,0,2016-09-23 09:40:00,107.0,False,0.0,22.371236492921486,1.8569829740247923,0.3625685319824637,0.041403407855438244,-0.9215106071878534,0.5010835330820189
2016-09-23 09:40:00,1013.2,False,1,62.0,1,True,1008.2,False,280,False,96.0,580,61.0,4.5,27.2,0,2016-09-23 10:00:00,105.0,False,0.0,26.451212952654306,1.8569829740247918,0.3625685319824635,0.041403407855438314,-0.9215106071878532,0.5010835330820187
2016-09-23 15:00:00,1014.6,False,1,94.33333333333331,1,True,1009.7,False,120,True,82.0,900,79.0,2.0,23.4,0,2016-09-23 15:20:00,98.0,False,0.0,10.044346115546242,1.1979307406021136,-0.8175882869420982,0.28037670696554234,-1.2575578465809758,0.8869951217624223
2016-09-23 15:20:00,1014.6,False,1,97.5,1,True,1009.7,False,140,True,82.0,920,79.0,2.0,23.4,0,2016-09-23 15:40:00,113.0,False,0.0,10.531698185319721,1.1979307406021142,-0.8175882869420981,0.2803767069655425,-1.257557846580976,0.8869951217624226
2016-09-23 15:40:00,1014.6,False,1,101.66666666666669,1,True,1009.7,False,160,True,82.0,940,79.0,2.0,23.4,0,2016-09-23 16:00:00,114.0,False,0.0,9.23158828275082,1.1979307406021142,-0.8175882869420983,0.2803767069655426,-1.2575578465809758,0.8869951217624223
2016-09-23 16:00:00,1013.7,False,1,107.5,1,True,1008.8,False,180,True,317.0,960,88.0,1.8,21.4,0,2016-09-23 16:20:00,110.0,False,0.0,11.940826325398646,1.197930740602114,-0.8175882869420982,0.28037670696554245,-1.2575578465809758,0.886995121762422
2016-09-23 16:20:00,1013.7,False,1,106.33333333333331,1,True,1008.8,False,200,True,317.0,980,88.0,1.8,21.4,0,2016-09-23 16:40:00,112.0,False,0.0,11.48428878463481,1.1979307406021142,-0.8175882869420983,0.28037670696554257,-1.2575578465809758,0.886995121762422
2016-09-23 16:40:00,1013.7,False,1,109.33333333333331,1,True,1008.8,False,220,True,317.0,1000,88.0,1.8,21.4,0,2016-09-23 17:00:00,113.0,False,0.0,10.994948334980428,1.6080700056294361,-0.1030555257551523,0.11030670486097759,-1.2492440483670373,0.6021291763982461
2016-09-23 17:00:00,1013.7,False,1,115.16666666666669,1,True,1008.8,False,240,True,317.0,1020,88.0,1.8,21.4,0,2016-09-23 17:20:00,113.0,False,0.0,8.091490729292238,1.8569829740247918,0.3625685319824637,0.041403407855438154,-0.9215106071878534,0.5010835330820189
2016-09-23 17:20:00,1013.7,False,1,113.66666666666669,1,True,1008.8,False,260,True,317.0,1040,88.0,1.8,21.4,0,2016-09-23 17:40:00,105.0,False,0.0,10.060925515191046,1.8569829740247918,0.3625685319824637,0.04140340785543813,-0.9215106071878532,0.5010835330820188
2016-09-23 17:40:00,1013.7,False,1,114.33333333333331,1,True,1008.8,False,280,True,317.0,1060,88.0,1.8,21.4,0,2016-09-23 18:00:00,141.0,False,0.0,9.860132971832694,1.8569829740247918,0.3625685319824637,0.04140340785543817,-0.9215106071878537,0.5010835330820188
2016-09-23 18:00:00,1013.7,False,1,112.16666666666669,1,True,1008.8,False,300,True,317.0,1080,88.0,1.8,21.4,0,2016-09-23 18:20:00,93.0,False,0.0,8.112062349091973,-0.6646889213784843,-0.06164119223116556,-0.03753228217876833,0.31014755193452803,-1.0719039111256974
