intersection_id,tollgate_id,time_window,avg_travel_time
C,1,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",181.07996798916184
C,1,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",206.4788305605928
C,1,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",159.94439412659472
C,1,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",177.79513578778972
C,1,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",212.05059288418974
C,1,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",175.29783988794296
C,1,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",167.62732457305864
C,1,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",185.225173997109
C,1,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",192.7919893234077
C,1,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",160.98976662269274
C,1,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",165.47466763248534
C,1,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",171.09252578580725
C,1,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",188.4943347420686
C,1,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",197.31792839369328
C,1,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",164.43235925366463
C,1,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",189.63138248929656
C,1,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",220.57233642864603
C,1,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",176.5370611227572
C,1,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",198.74434109024259
C,1,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",156.10702616065714
C,1,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",167.31824153073833
C,1,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",157.3817822907321
C,1,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",165.34035167514725
C,1,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",170.21562340003112
C,1,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",175.69883876261446
C,1,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",204.89087719761946
C,1,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",181.53883416691218
C,1,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",187.8502492503486
C,1,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",207.0642575121297
C,1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",187.61285240116888
C,1,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",203.48472965319394
C,1,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",171.8076036836389
C,1,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",186.586304779963
C,1,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",157.44135347744196
C,1,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",162.67021733243268
C,1,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",170.3923128838168
C,1,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",173.86860658463226
C,1,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",195.45867782791652
C,1,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",201.91951785307154
C,1,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",180.05021471556634
C,1,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",209.26864181035086
C,1,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",176.02348021978577
C,1,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",172.95404013717226
C,1,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",197.83610869467668
C,1,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",166.57318950142817
C,1,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",157.57238959930396
C,1,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",164.60710167636572
C,1,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",171.168904692982
C,1,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",183.62114981190763
C,1,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",200.6049140450042
C,1,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",207.58548217919093
C,1,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",189.16416267799246
C,1,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",211.0096980950459
C,1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",176.6724188870794
C,1,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",174.18702850015842
C,1,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",189.30122679189984
C,1,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",181.70593336790847
C,1,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",157.259131331842
C,1,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",163.24942032833007
C,1,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",171.99020972588892
C,1,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",177.48701575145535
C,1,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",190.98213510061098
C,1,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",196.32336792850703
C,1,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",188.57313131129774
C,1,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",199.0824672855412
C,1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",186.3877438192834
C,1,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",202.5047645937845
C,1,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",169.38782457734192
C,1,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",165.98952800472816
C,1,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",157.1684825997827
C,1,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",163.98221587124203
C,1,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",172.4369856665674
C,1,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",170.7910218280545
C,1,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",194.15394963122475
C,1,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",175.09327234023166
C,1,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",180.45971831934557
C,1,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",207.89225487412097
C,1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",177.03807594529883
C,1,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",195.62215907430112
C,1,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",172.967540704056
C,3,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",189.52493250800137
C,3,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",181.20201107940179
C,3,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",181.04658472564995
C,3,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",161.05229820347532
C,3,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",191.3095804999225
C,3,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",179.79676166180218
C,3,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",173.56514089640433
C,3,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",188.93108669401056
C,3,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",189.68263177229852
C,3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",199.2111463474566
C,3,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",216.19716381379976
C,3,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",182.84350948598401
C,3,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",198.175906325342
C,3,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",181.30499574218658
C,3,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",175.4573007798593
C,3,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",165.27308525518703
C,3,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",158.00558229865652
C,3,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",179.95372052262397
C,3,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",173.7853800970829
C,3,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",188.95292408634432
C,3,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",172.1111563116293
C,3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",174.25338693293526
C,3,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",205.11497239601206
C,3,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",191.85849722566695
C,3,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",201.7008712072975
C,3,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",181.8029116362033
C,3,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",176.20970079488646
C,3,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",172.41556259383646
C,3,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",165.18357309765824
C,3,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",179.29078317110222
C,3,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",173.47730901991778
C,3,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",191.16357699233447
C,3,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",168.06133203079145
C,3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",167.01564518872559
C,3,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",210.71688916349092
C,3,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",183.58207574294968
C,3,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",199.30508064458115
C,3,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",181.91818016913092
C,3,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",178.38914389334002
C,3,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",177.71235071338455
C,3,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",185.45141953889367
C,3,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",178.30496670523073
C,3,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",174.52488668142448
C,3,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",191.4141351565723
C,3,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",173.41664541945667
C,3,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",166.7654798197824
C,3,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",188.89893869682635
C,3,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",194.25087700143428
C,3,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",193.2027728596758
C,3,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",182.04854649232647
C,3,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",177.3488938879329
C,3,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",177.78271261180677
C,3,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",175.54579241730508
C,3,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",177.72513004356898
C,3,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",175.32696147635437
C,3,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",192.79467010209143
C,3,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",184.07047420033598
C,3,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",176.40343341891847
C,3,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",203.5510330865876
C,3,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",183.8627720785376
C,3,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",187.00916829668466
C,3,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",182.19918077947762
C,3,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",176.67775823407953
C,3,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",172.95390945884648
C,3,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",163.36113576794077
C,3,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",177.30656814692736
C,3,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",175.96492143440076
C,3,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",193.01513133100727
C,3,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",191.7717006288576
C,3,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",184.6565310851861
C,3,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",189.4520982789528
C,3,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",195.25694049623328
C,3,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",183.74017997370316
C,3,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",182.3005239801369
C,3,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",177.33343729322365
C,3,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",166.7244785254711
C,3,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",172.7630884636757
C,3,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",176.91794121469727
C,3,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",176.50650791645458
C,3,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",193.80040561517447
C,3,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",191.77617411993324
C,3,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",185.41755717046345
C,3,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",198.9511799461486
C,3,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",184.26387235058752
