direction,time_window_start,tollgate_id,tsv
0.0,2016-10-17 06:20:00,3.0,54.62435070397913
0.0,2016-09-19 06:40:00,3.0,77.60957171886173
0.0,2016-09-20 06:40:00,3.0,78.7378791184437
0.0,2016-09-21 06:40:00,3.0,78.3123908009346
0.0,2016-09-22 06:40:00,3.0,77.7336680831847
0.0,2016-09-23 06:40:00,3.0,67.28026558071574
0.0,2016-09-24 06:40:00,3.0,68.59150641954598
0.0,2016-09-25 06:40:00,3.0,68.29810990176841
0.0,2016-09-26 06:40:00,3.0,80.98380105993333
0.0,2016-09-27 06:40:00,3.0,78.17080788068124
0.0,2016-09-28 06:40:00,3.0,86.4825015886923
0.0,2016-09-29 06:40:00,3.0,77.83535000261804
0.0,2016-09-30 06:40:00,3.0,80.40024682953646
0.0,2016-10-01 06:40:00,3.0,70.98804807177116
0.0,2016-10-02 06:40:00,3.0,70.69297571646419
0.0,2016-10-03 06:40:00,3.0,76.56416961289622
0.0,2016-10-04 06:40:00,3.0,90.39947649154884
0.0,2016-10-05 06:40:00,3.0,87.43318539772508
0.0,2016-10-06 06:40:00,3.0,82.61598480630235
0.0,2016-10-07 06:40:00,3.0,75.22023041381928
0.0,2016-10-08 06:40:00,3.0,73.75131886077308
0.0,2016-10-09 06:40:00,3.0,76.00849866621125
0.0,2016-10-10 06:40:00,3.0,79.68777621927731
0.0,2016-10-11 06:40:00,3.0,86.76795165248913
0.0,2016-10-12 06:40:00,3.0,79.28327227028919
0.0,2016-10-13 06:40:00,3.0,76.25624078221007
0.0,2016-10-14 06:40:00,3.0,72.8209255166218
0.0,2016-10-15 06:40:00,3.0,73.07338277812502
0.0,2016-10-16 06:40:00,3.0,73.12047626021621
0.0,2016-10-17 06:40:00,3.0,84.79819028569531
0.0,2016-09-19 07:00:00,3.0,105.25553939224051
0.0,2016-09-20 07:00:00,3.0,103.89122503139208
0.0,2016-09-21 07:00:00,3.0,104.8206689208271
0.0,2016-09-22 07:00:00,3.0,101.05448946238664
0.0,2016-09-23 07:00:00,3.0,99.45334456757374
0.0,2016-09-24 07:00:00,3.0,97.88493124166844
0.0,2016-09-25 07:00:00,3.0,99.08283356715404
0.0,2016-09-26 07:00:00,3.0,100.88952295792922
0.0,2016-09-27 07:00:00,3.0,96.18085445753981
0.0,2016-09-28 07:00:00,3.0,103.7838387296932
0.0,2016-09-29 07:00:00,3.0,93.54143838554494
0.0,2016-09-30 07:00:00,3.0,94.52605628878081
0.0,2016-10-01 07:00:00,3.0,90.77808974999144
0.0,2016-10-02 07:00:00,3.0,94.89598790539472
0.0,2016-10-03 07:00:00,3.0,98.05693120956974
0.0,2016-10-04 07:00:00,3.0,103.75799551738086
0.0,2016-10-05 07:00:00,3.0,108.63779945279529
0.0,2016-10-06 07:00:00,3.0,113.13545365395224
0.0,2016-10-07 07:00:00,3.0,113.06465558558297
0.0,2016-10-08 07:00:00,3.0,113.48420554355276
0.0,2016-10-09 07:00:00,3.0,109.78541798210205
0.0,2016-10-10 07:00:00,3.0,110.31004802602965
0.0,2016-10-11 07:00:00,3.0,104.56926957899599
0.0,2016-10-12 07:00:00,3.0,105.89258668009563
0.0,2016-10-13 07:00:00,3.0,103.59836020421028
0.0,2016-10-14 07:00:00,3.0,103.26866864551609
0.0,2016-10-15 07:00:00,3.0,106.53861014420684
0.0,2016-10-16 07:00:00,3.0,105.60511706219708
0.0,2016-10-17 07:00:00,3.0,115.12020798224043
0.0,2016-09-19 07:20:00,3.0,117.29860152894337
0.0,2016-09-20 07:20:00,3.0,117.49671208258765
0.0,2016-09-21 07:20:00,3.0,116.9017255703905
0.0,2016-09-22 07:20:00,3.0,111.60627332209152
0.0,2016-09-23 07:20:00,3.0,110.31699680318279
0.0,2016-09-24 07:20:00,3.0,113.32783476650935
0.0,2016-09-25 07:20:00,3.0,106.97745468299743
0.0,2016-09-26 07:20:00,3.0,122.48697578525423
0.0,2016-09-27 07:20:00,3.0,123.86683845195421
0.0,2016-09-28 07:20:00,3.0,108.98708894053641
0.0,2016-09-29 07:20:00,3.0,110.98491920994972
0.0,2016-09-30 07:20:00,3.0,102.65923461173935
0.0,2016-10-01 07:20:00,3.0,111.04652034664406
0.0,2016-10-02 07:20:00,3.0,105.09617059348422
0.0,2016-10-03 07:20:00,3.0,118.23500479612123
0.0,2016-10-04 07:20:00,3.0,117.07771667046728
0.0,2016-10-05 07:20:00,3.0,125.55042198991579
0.0,2016-10-06 07:20:00,3.0,127.7758680719688
0.0,2016-10-07 07:20:00,3.0,131.8072751430619
0.0,2016-10-08 07:20:00,3.0,122.28000901811943
0.0,2016-10-09 07:20:00,3.0,129.87950194926552
0.0,2016-10-10 07:20:00,3.0,119.2577675513456
0.0,2016-10-11 07:20:00,3.0,131.6120132046842
0.0,2016-10-12 07:20:00,3.0,111.70236623892868
0.0,2016-10-13 07:20:00,3.0,125.29680151811054
0.0,2016-10-14 07:20:00,3.0,111.95630269963543
0.0,2016-10-15 07:20:00,3.0,117.63466291385835
0.0,2016-10-16 07:20:00,3.0,107.16966297069534
0.0,2016-10-17 07:20:00,3.0,122.05762947083436
0.0,2016-09-19 07:40:00,3.0,128.19708855107365
0.0,2016-09-20 07:40:00,3.0,130.5730496156905
0.0,2016-09-21 07:40:00,3.0,123.76615586806295
0.0,2016-09-22 07:40:00,3.0,127.53373456740299
0.0,2016-09-23 07:40:00,3.0,118.52687241891796
0.0,2016-09-24 07:40:00,3.0,125.41402364133968
0.0,2016-09-25 07:40:00,3.0,110.85461969929293
0.0,2016-09-26 07:40:00,3.0,126.34459013334082
0.0,2016-09-27 07:40:00,3.0,129.90564038432856
0.0,2016-09-28 07:40:00,3.0,126.70443344185215
0.0,2016-09-29 07:40:00,3.0,122.7144330737777
0.0,2016-09-30 07:40:00,3.0,122.43651261061399
0.0,2016-10-01 07:40:00,3.0,125.02770742492856
0.0,2016-10-02 07:40:00,3.0,122.62942664682606
0.0,2016-10-03 07:40:00,3.0,120.64540475562576
0.0,2016-10-04 07:40:00,3.0,131.82556898708978
0.0,2016-10-05 07:40:00,3.0,132.7530806934326
0.0,2016-10-06 07:40:00,3.0,140.14232582409844
0.0,2016-10-07 07:40:00,3.0,137.14590992000456
0.0,2016-10-08 07:40:00,3.0,140.06813926414733
0.0,2016-10-09 07:40:00,3.0,140.9163641298367
0.0,2016-10-10 07:40:00,3.0,132.25032261167266
0.0,2016-10-11 07:40:00,3.0,144.66041645022597
0.0,2016-10-12 07:40:00,3.0,127.51597708598568
0.0,2016-10-13 07:40:00,3.0,135.00667070794654
0.0,2016-10-14 07:40:00,3.0,116.89970160246763
0.0,2016-10-15 07:40:00,3.0,126.32896965649792
0.0,2016-10-16 07:40:00,3.0,104.70843954095524
0.0,2016-10-17 07:40:00,3.0,133.37500218835612
0.0,2016-09-19 15:00:00,3.0,122.99168219240164
0.0,2016-09-20 15:00:00,3.0,122.29534002790457
0.0,2016-09-21 15:00:00,3.0,122.32577830031029
0.0,2016-09-22 15:00:00,3.0,122.24512523810469
0.0,2016-09-23 15:00:00,3.0,119.93462281766516
0.0,2016-09-24 15:00:00,3.0,123.75761065009024
0.0,2016-09-25 15:00:00,3.0,133.3906778692419
0.0,2016-09-26 15:00:00,3.0,131.32200603888964
0.0,2016-09-27 15:00:00,3.0,115.84181219373579
0.0,2016-09-28 15:00:00,3.0,106.91499052380048
0.0,2016-09-29 15:00:00,3.0,116.9453417118182
0.0,2016-09-30 15:00:00,3.0,128.5670674403158
0.0,2016-10-01 15:00:00,3.0,128.451468549359
0.0,2016-10-02 15:00:00,3.0,124.40701864383759
0.0,2016-10-03 15:00:00,3.0,121.94388270166486
0.0,2016-10-04 15:00:00,3.0,122.77461000481415
0.0,2016-10-05 15:00:00,3.0,123.64894966907323
0.0,2016-10-06 15:00:00,3.0,130.29177269115215
0.0,2016-10-07 15:00:00,3.0,131.74995911399566
0.0,2016-10-08 15:00:00,3.0,126.4258851301767
0.0,2016-10-09 15:00:00,3.0,121.21591515243959
0.0,2016-10-10 15:00:00,3.0,116.25213420994746
0.0,2016-10-11 15:00:00,3.0,117.21557544856121
0.0,2016-10-12 15:00:00,3.0,123.50782901583632
0.0,2016-10-13 15:00:00,3.0,124.74184551519592
0.0,2016-10-14 15:00:00,3.0,118.8902651551626
0.0,2016-10-15 15:00:00,3.0,116.00475260505064
0.0,2016-10-16 15:00:00,3.0,124.53070100992036
0.0,2016-10-17 15:00:00,3.0,129.35539094252442
0.0,2016-09-19 15:20:00,3.0,124.79056351076227
0.0,2016-09-20 15:20:00,3.0,125.04327593258593
0.0,2016-09-21 15:20:00,3.0,124.05913185776932
0.0,2016-09-22 15:20:00,3.0,126.22039602919098
0.0,2016-09-23 15:20:00,3.0,124.66413746666136
0.0,2016-09-24 15:20:00,3.0,123.84805229328958
0.0,2016-09-25 15:20:00,3.0,125.78141271872904
0.0,2016-09-26 15:20:00,3.0,125.15372929427144
0.0,2016-09-27 15:20:00,3.0,121.8754030268097
0.0,2016-09-28 15:20:00,3.0,122.81129515821208
0.0,2016-09-29 15:20:00,3.0,127.9282910259215
0.0,2016-09-30 15:20:00,3.0,127.05667703138498
0.0,2016-10-01 15:20:00,3.0,120.8756861909958
0.0,2016-10-02 15:20:00,3.0,127.96043168910856
0.0,2016-10-03 15:20:00,3.0,124.61823473006035
0.0,2016-10-04 15:20:00,3.0,123.86648958736313
0.0,2016-10-05 15:20:00,3.0,121.25606112402227
0.0,2016-10-06 15:20:00,3.0,127.05574943377606
0.0,2016-10-07 15:20:00,3.0,131.45589830657565
0.0,2016-10-08 15:20:00,3.0,115.90108465593336
0.0,2016-10-09 15:20:00,3.0,120.84877480701164
0.0,2016-10-10 15:20:00,3.0,129.1917968095673
0.0,2016-10-11 15:20:00,3.0,132.51573193181915
0.0,2016-10-12 15:20:00,3.0,120.58573743581397
0.0,2016-10-13 15:20:00,3.0,117.73784452227214
0.0,2016-10-14 15:20:00,3.0,128.51691382680082
0.0,2016-10-15 15:20:00,3.0,132.50252580019992
0.0,2016-10-16 15:20:00,3.0,123.38311090632375
0.0,2016-10-17 15:20:00,3.0,119.0195301215203
0.0,2016-09-20 15:40:00,3.0,-0.1573502211266522
0.0,2016-09-21 15:40:00,3.0,-8.020733117974018
0.0,2016-09-22 15:40:00,3.0,21.307183957913498
0.0,2016-09-23 15:40:00,3.0,-7.73405642396625
0.0,2016-09-24 15:40:00,3.0,-52.6179993019826
0.0,2016-09-25 15:40:00,3.0,6.0731902842061105
0.0,2016-09-26 15:40:00,3.0,-19.561434544282218
0.0,2016-09-27 15:40:00,3.0,32.772807525446154
0.0,2016-09-28 15:40:00,3.0,11.663359918389986
0.0,2016-09-29 15:40:00,3.0,23.660253992790068
0.0,2016-09-30 15:40:00,3.0,-6.859770334952543
0.0,2016-10-01 15:40:00,3.0,-89.9601768013761
0.0,2016-10-02 15:40:00,3.0,10.153772484054217
0.0,2016-10-03 15:40:00,3.0,5.3553588183714504
0.0,2016-10-04 15:40:00,3.0,44.88303222192337
0.0,2016-10-05 15:40:00,3.0,-2.1023175272311505
0.0,2016-10-06 15:40:00,3.0,-45.75736448466856
0.0,2016-10-07 15:40:00,3.0,0.2641650936518687
0.0,2016-10-08 15:40:00,3.0,-61.89549100519418
0.0,2016-10-09 15:40:00,3.0,24.972757126220532
0.0,2016-10-10 15:40:00,3.0,4.507715185320005
0.0,2016-10-11 15:40:00,3.0,15.09268808823717
0.0,2016-10-12 15:40:00,3.0,29.092460398714234
0.0,2016-10-13 15:40:00,3.0,19.026648534615
0.0,2016-10-14 15:40:00,3.0,-5.451506771290863
0.0,2016-10-15 15:40:00,3.0,-15.93484949687876
0.0,2016-10-16 15:40:00,3.0,-11.831948711162186
0.0,2016-10-17 15:40:00,3.0,9.658084488937364
0.0,2016-09-19 16:00:00,3.0,126.19944861098264
0.0,2016-09-20 16:00:00,3.0,126.49016832201492
0.0,2016-09-21 16:00:00,3.0,127.2473778936631
0.0,2016-09-22 16:00:00,3.0,130.08593249105115
0.0,2016-09-23 16:00:00,3.0,134.2761217103825
0.0,2016-09-24 16:00:00,3.0,129.41908823776143
0.0,2016-09-25 16:00:00,3.0,121.44647490395121
0.0,2016-09-26 16:00:00,3.0,113.35500201021404
0.0,2016-09-27 16:00:00,3.0,114.95364676136829
0.0,2016-09-28 16:00:00,3.0,124.30845611937279
0.0,2016-09-29 16:00:00,3.0,134.09182024006634
0.0,2016-09-30 16:00:00,3.0,141.97857138233533
0.0,2016-10-01 16:00:00,3.0,117.98280960476008
0.0,2016-10-02 16:00:00,3.0,110.36395143082449
0.0,2016-10-03 16:00:00,3.0,117.83080467149023
0.0,2016-10-04 16:00:00,3.0,131.3086439088963
0.0,2016-10-05 16:00:00,3.0,138.98001189255078
0.0,2016-10-06 16:00:00,3.0,129.03554422523695
0.0,2016-10-07 16:00:00,3.0,125.9839323581554
0.0,2016-10-08 16:00:00,3.0,120.32347637078699
0.0,2016-10-09 16:00:00,3.0,122.67345844403305
0.0,2016-10-10 16:00:00,3.0,129.2117106543175
0.0,2016-10-11 16:00:00,3.0,136.19323352491793
0.0,2016-10-12 16:00:00,3.0,139.3468367266477
0.0,2016-10-13 16:00:00,3.0,137.09317064681395
0.0,2016-10-14 16:00:00,3.0,131.20981893252662
0.0,2016-10-15 16:00:00,3.0,118.75936230163441
0.0,2016-10-16 16:00:00,3.0,110.32179764563506
0.0,2016-10-17 16:00:00,3.0,108.33132089225948
0.0,2016-09-19 16:20:00,3.0,121.47293650459328
0.0,2016-09-20 16:20:00,3.0,120.7209515325424
0.0,2016-09-21 16:20:00,3.0,124.67707956322545
0.0,2016-09-22 16:20:00,3.0,129.85049655127378
0.0,2016-09-23 16:20:00,3.0,127.31491432230659
0.0,2016-09-24 16:20:00,3.0,118.63729323360249
0.0,2016-09-25 16:20:00,3.0,107.0074217222337
0.0,2016-09-26 16:20:00,3.0,99.62463906787346
0.0,2016-09-27 16:20:00,3.0,98.60722777562948
0.0,2016-09-28 16:20:00,3.0,112.71658533912607
0.0,2016-09-29 16:20:00,3.0,136.4666553203325
0.0,2016-09-30 16:20:00,3.0,150.82947382446233
0.0,2016-10-01 16:20:00,3.0,121.17077355987871
0.0,2016-10-02 16:20:00,3.0,92.67296452859449
0.0,2016-10-03 16:20:00,3.0,90.9471671926944
0.0,2016-10-04 16:20:00,3.0,134.57043609228876
0.0,2016-10-05 16:20:00,3.0,140.60228766986413
0.0,2016-10-06 16:20:00,3.0,127.19928564289644
0.0,2016-10-07 16:20:00,3.0,109.09646650579414
0.0,2016-10-08 16:20:00,3.0,108.02194256117815
0.0,2016-10-09 16:20:00,3.0,116.27615390768128
0.0,2016-10-10 16:20:00,3.0,118.55762706290665
0.0,2016-10-11 16:20:00,3.0,129.98503468573008
0.0,2016-10-12 16:20:00,3.0,130.33764527030854
0.0,2016-10-13 16:20:00,3.0,136.8426305596113
0.0,2016-10-14 16:20:00,3.0,137.75581430874755
0.0,2016-10-15 16:20:00,3.0,135.1139199362676
0.0,2016-10-16 16:20:00,3.0,122.985389725189
0.0,2016-10-17 16:20:00,3.0,116.58592806517838
0.0,2016-09-19 16:40:00,3.0,130.94605586764783
0.0,2016-09-20 16:40:00,3.0,131.65387246870068
0.0,2016-09-21 16:40:00,3.0,133.7971737940103
0.0,2016-09-22 16:40:00,3.0,136.44052798524072
0.0,2016-09-23 16:40:00,3.0,130.5244872828099
0.0,2016-09-24 16:40:00,3.0,127.44583920894917
0.0,2016-09-25 16:40:00,3.0,124.69115659687323
0.0,2016-09-26 16:40:00,3.0,127.18512278421255
0.0,2016-09-27 16:40:00,3.0,127.59094761508386
0.0,2016-09-28 16:40:00,3.0,129.5521650592764
0.0,2016-09-29 16:40:00,3.0,128.66288342017634
0.0,2016-09-30 16:40:00,3.0,126.59392547593069
0.0,2016-10-01 16:40:00,3.0,131.81196426992443
0.0,2016-10-02 16:40:00,3.0,126.66847114638372
0.0,2016-10-03 16:40:00,3.0,115.52076322935623
0.0,2016-10-04 16:40:00,3.0,155.4741668516584
0.0,2016-10-05 16:40:00,3.0,142.77212513328448
0.0,2016-10-06 16:40:00,3.0,118.74885964262607
0.0,2016-10-07 16:40:00,3.0,114.19073928292005
0.0,2016-10-08 16:40:00,3.0,135.04868854449595
0.0,2016-10-09 16:40:00,3.0,148.9324242191801
0.0,2016-10-10 16:40:00,3.0,123.0083842119988
0.0,2016-10-11 16:40:00,3.0,133.15330977203345
0.0,2016-10-12 16:40:00,3.0,138.044570306707
0.0,2016-10-13 16:40:00,3.0,137.9693180312336
0.0,2016-10-14 16:40:00,3.0,128.9251089693905
0.0,2016-10-15 16:40:00,3.0,130.20210204265598
0.0,2016-10-16 16:40:00,3.0,124.72857979986868
0.0,2016-10-17 16:40:00,3.0,129.60403460202443
1.0,2016-09-20 06:00:00,3.0,0.10403065924017874
1.0,2016-09-21 06:00:00,3.0,0.6281840238162477
1.0,2016-09-22 06:00:00,3.0,3.3172380590958817
1.0,2016-09-23 06:00:00,3.0,0.2841811714957627
1.0,2016-09-24 06:00:00,3.0,-5.359254726709652
1.0,2016-09-25 06:00:00,3.0,2.997461073422849
1.0,2016-09-26 06:00:00,3.0,5.6217580536084295
1.0,2016-09-27 06:00:00,3.0,-1.6230532955211388
1.0,2016-09-28 06:00:00,3.0,-5.374971419442584
1.0,2016-09-29 06:00:00,3.0,0.12087575288489916
1.0,2016-09-30 06:00:00,3.0,6.003926155018079
1.0,2016-10-01 06:00:00,3.0,1.7954251052105157
1.0,2016-10-02 06:00:00,3.0,-4.688783139454798
1.0,2016-10-03 06:00:00,3.0,1.1662677405563633
1.0,2016-10-04 06:00:00,3.0,3.3171409453941068
1.0,2016-10-05 06:00:00,3.0,0.8071179684443371
1.0,2016-10-06 06:00:00,3.0,-4.497980948527293
1.0,2016-10-07 06:00:00,3.0,-1.3871109646075608
1.0,2016-10-08 06:00:00,3.0,4.1458371995959356
1.0,2016-10-09 06:00:00,3.0,2.7208944806827904
1.0,2016-10-10 06:00:00,3.0,-4.2878805078401125
1.0,2016-10-11 06:00:00,3.0,-3.140085937201505
1.0,2016-10-12 06:00:00,3.0,3.314544656593433
1.0,2016-10-13 06:00:00,3.0,3.3089262990378767
1.0,2016-10-14 06:00:00,3.0,-3.5727815578518047
1.0,2016-10-15 06:00:00,3.0,-2.7819630904661854
1.0,2016-10-16 06:00:00,3.0,5.092773675763484
1.0,2016-10-17 06:00:00,3.0,0.7439212399227024
1.0,2016-09-20 06:20:00,3.0,0.3436738243709563
1.0,2016-09-21 06:20:00,3.0,-1.6716808783409631
1.0,2016-09-22 06:20:00,3.0,0.6992120376198779
1.0,2016-09-23 06:20:00,3.0,3.1114608003695485
1.0,2016-09-24 06:20:00,3.0,-0.4567001199843648
1.0,2016-09-25 06:20:00,3.0,-1.7265358910353434
1.0,2016-09-26 06:20:00,3.0,7.4605538993543705
1.0,2016-09-27 06:20:00,3.0,-9.189500978342233
1.0,2016-09-28 06:20:00,3.0,1.0662679301064315
1.0,2016-09-29 06:20:00,3.0,3.868995122081147
1.0,2016-09-30 06:20:00,3.0,9.76480601864822
1.0,2016-10-01 06:20:00,3.0,-8.836615269216914
1.0,2016-10-02 06:20:00,3.0,8.12847580960257
1.0,2016-10-03 06:20:00,3.0,0.3081543881984321
1.0,2016-10-04 06:20:00,3.0,-3.6312613390711874
1.0,2016-10-05 06:20:00,3.0,-5.824949002597388
1.0,2016-10-06 06:20:00,3.0,-3.9522611179535736
1.0,2016-10-07 06:20:00,3.0,7.0282355162297385
1.0,2016-10-08 06:20:00,3.0,-4.599346742310479
1.0,2016-10-09 06:20:00,3.0,2.508411292036284
1.0,2016-10-10 06:20:00,3.0,0.26254293559408115
1.0,2016-10-11 06:20:00,3.0,1.3151259961454618
1.0,2016-10-12 06:20:00,3.0,1.2994940930917458
1.0,2016-10-13 06:20:00,3.0,4.559711449167653
1.0,2016-10-14 06:20:00,3.0,4.012989920349723
1.0,2016-10-15 06:20:00,3.0,-2.4740306663002016
1.0,2016-10-16 06:20:00,3.0,-7.342329351699785
1.0,2016-10-17 06:20:00,3.0,-6.929349053656032
1.0,2016-09-20 06:40:00,3.0,-1.2409092860080762
1.0,2016-09-21 06:40:00,3.0,-2.023895169668336
1.0,2016-09-22 06:40:00,3.0,7.859763008276738
1.0,2016-09-23 06:40:00,3.0,-8.669893137549305
1.0,2016-09-24 06:40:00,3.0,-5.547574787934639
1.0,2016-09-25 06:40:00,3.0,-4.969008272787197
1.0,2016-09-26 06:40:00,3.0,0.014046773289827286
1.0,2016-09-27 06:40:00,3.0,-5.1721316658508805
1.0,2016-09-28 06:40:00,3.0,8.889369151945774
1.0,2016-09-29 06:40:00,3.0,6.923979283290919
1.0,2016-09-30 06:40:00,3.0,5.283128229529015
1.0,2016-10-01 06:40:00,3.0,-13.946693309225388
1.0,2016-10-02 06:40:00,3.0,0.5792310596643988
1.0,2016-10-03 06:40:00,3.0,-8.846782141270687
1.0,2016-10-04 06:40:00,3.0,-9.086724615056164
1.0,2016-10-05 06:40:00,3.0,-2.6853792020347296
1.0,2016-10-06 06:40:00,3.0,2.2344389743465647
1.0,2016-10-07 06:40:00,3.0,2.5205546784189115
1.0,2016-10-08 06:40:00,3.0,4.530488642318142
1.0,2016-10-09 06:40:00,3.0,-6.734179423917759
1.0,2016-10-10 06:40:00,3.0,-4.041993335895319
1.0,2016-10-11 06:40:00,3.0,1.6739347613318325
1.0,2016-10-12 06:40:00,3.0,0.2549446376768607
1.0,2016-10-13 06:40:00,3.0,11.191517743585395
1.0,2016-10-14 06:40:00,3.0,-6.429945418493098
1.0,2016-10-15 06:40:00,3.0,-3.0440942677266984
1.0,2016-10-16 06:40:00,3.0,-10.21200628582615
1.0,2016-10-17 06:40:00,3.0,11.389389028330273
1.0,2016-09-20 07:00:00,3.0,-0.26674727111020496
1.0,2016-09-21 07:00:00,3.0,-7.360906168322682
1.0,2016-09-22 07:00:00,3.0,6.304893342536204
1.0,2016-09-23 07:00:00,3.0,4.305667223274207
1.0,2016-09-24 07:00:00,3.0,-3.7123422228525986
1.0,2016-09-25 07:00:00,3.0,-8.980999159298396
1.0,2016-09-26 07:00:00,3.0,10.38877536695941
1.0,2016-09-27 07:00:00,3.0,-13.613923513649194
1.0,2016-09-28 07:00:00,3.0,3.140051538460736
1.0,2016-09-29 07:00:00,3.0,5.124951524829762
1.0,2016-09-30 07:00:00,3.0,19.313401585910405
1.0,2016-10-01 07:00:00,3.0,-13.739639519016626
1.0,2016-10-02 07:00:00,3.0,12.243521965714159
1.0,2016-10-03 07:00:00,3.0,-6.336875559247876
1.0,2016-10-04 07:00:00,3.0,-18.105134960701033
1.0,2016-10-05 07:00:00,3.0,-9.021931287502378
1.0,2016-10-06 07:00:00,3.0,-0.8566405988807437
1.0,2016-10-07 07:00:00,3.0,8.469025898742885
1.0,2016-10-08 07:00:00,3.0,13.945593723932015
1.0,2016-10-09 07:00:00,3.0,-19.274841041395987
1.0,2016-10-10 07:00:00,3.0,-0.042891005964470715
1.0,2016-10-11 07:00:00,3.0,2.7116695847500374
1.0,2016-10-12 07:00:00,3.0,14.772615823204525
1.0,2016-10-13 07:00:00,3.0,-2.266375561117732
1.0,2016-10-14 07:00:00,3.0,-10.052657425632251
1.0,2016-10-15 07:00:00,3.0,-2.5915653104644942
1.0,2016-10-16 07:00:00,3.0,13.792210558970575
1.0,2016-10-17 07:00:00,3.0,17.613858767890452
1.0,2016-09-20 07:20:00,3.0,1.0182050194891232
1.0,2016-09-21 07:20:00,3.0,-7.710407750762466
1.0,2016-09-22 07:20:00,3.0,1.0442910502169047
1.0,2016-09-23 07:20:00,3.0,7.824091098740822
1.0,2016-09-24 07:20:00,3.0,7.990397321345942
1.0,2016-09-25 07:20:00,3.0,3.0851758961255813
1.0,2016-09-26 07:20:00,3.0,-6.6686640122780005
1.0,2016-09-27 07:20:00,3.0,-12.50114251380547
1.0,2016-09-28 07:20:00,3.0,8.394730271929603
1.0,2016-09-29 07:20:00,3.0,19.598319900948024
1.0,2016-09-30 07:20:00,3.0,5.050793202182767
1.0,2016-10-01 07:20:00,3.0,-19.66547306790359
1.0,2016-10-02 07:20:00,3.0,12.888504542020442
1.0,2016-10-03 07:20:00,3.0,4.175970926996888
1.0,2016-10-04 07:20:00,3.0,-4.1585492945446845
1.0,2016-10-05 07:20:00,3.0,-7.9223128233343
1.0,2016-10-06 07:20:00,3.0,-0.045888277460932166
1.0,2016-10-07 07:20:00,3.0,6.576398360903951
1.0,2016-10-08 07:20:00,3.0,8.115203327304188
1.0,2016-10-09 07:20:00,3.0,-27.487293790440283
1.0,2016-10-10 07:20:00,3.0,6.658055922476297
1.0,2016-10-11 07:20:00,3.0,14.347023176645546
1.0,2016-10-12 07:20:00,3.0,18.21351469497902
1.0,2016-10-13 07:20:00,3.0,-6.232950547634204
1.0,2016-10-14 07:20:00,3.0,-4.4194041940921736
1.0,2016-10-15 07:20:00,3.0,-6.2258644138716015
1.0,2016-10-16 07:20:00,3.0,4.4811428224747525
1.0,2016-10-17 07:20:00,3.0,12.180241757740461
1.0,2016-09-20 07:40:00,3.0,-0.7903381296451286
1.0,2016-09-21 07:40:00,3.0,-5.4731663276597855
1.0,2016-09-22 07:40:00,3.0,4.49169305063751
1.0,2016-09-23 07:40:00,3.0,4.8527916860790405
1.0,2016-09-24 07:40:00,3.0,-5.114014292416325
1.0,2016-09-25 07:40:00,3.0,-4.928924552398506
1.0,2016-09-26 07:40:00,3.0,-5.3397610059948315
1.0,2016-09-27 07:40:00,3.0,-6.866144501187321
1.0,2016-09-28 07:40:00,3.0,13.036672973452367
1.0,2016-09-29 07:40:00,3.0,13.56296452212517
1.0,2016-09-30 07:40:00,3.0,1.9807604865472896
1.0,2016-10-01 07:40:00,3.0,-21.68180499370043
1.0,2016-10-02 07:40:00,3.0,4.487345085384174
1.0,2016-10-03 07:40:00,3.0,17.733429787680535
1.0,2016-10-04 07:40:00,3.0,4.077886138422768
1.0,2016-10-05 07:40:00,3.0,-15.228546633451268
1.0,2016-10-06 07:40:00,3.0,-11.958727716575403
1.0,2016-10-07 07:40:00,3.0,2.8356701868577936
1.0,2016-10-08 07:40:00,3.0,10.866413434330711
1.0,2016-10-09 07:40:00,3.0,-23.5045099572452
1.0,2016-10-10 07:40:00,3.0,-6.0013300874008975
1.0,2016-10-11 07:40:00,3.0,13.029825340385372
1.0,2016-10-12 07:40:00,3.0,11.539866344022125
1.0,2016-10-13 07:40:00,3.0,-8.442227060219162
1.0,2016-10-14 07:40:00,3.0,-13.541932678365324
1.0,2016-10-15 07:40:00,3.0,0.12837537921951436
1.0,2016-10-16 07:40:00,3.0,10.021322617315398
1.0,2016-10-17 07:40:00,3.0,9.185832667283128
1.0,2016-09-20 15:00:00,3.0,1.6580650370007062
1.0,2016-09-21 15:00:00,3.0,1.570924063370274
1.0,2016-09-22 15:00:00,3.0,1.1002630974404086
1.0,2016-09-23 15:00:00,3.0,1.2109677782797619
1.0,2016-09-24 15:00:00,3.0,1.7808899676051144
1.0,2016-09-25 15:00:00,3.0,2.077726935388732
1.0,2016-09-26 15:00:00,3.0,0.9490059492326529
1.0,2016-09-27 15:00:00,3.0,1.1545676068717547
1.0,2016-09-28 15:00:00,3.0,3.2084281895232056
1.0,2016-09-29 15:00:00,3.0,3.59840344080172
1.0,2016-09-30 15:00:00,3.0,0.8125233667114764
1.0,2016-10-01 15:00:00,3.0,-0.6335085324483174
1.0,2016-10-02 15:00:00,3.0,4.123967284257064
1.0,2016-10-03 15:00:00,3.0,6.242454297010533
1.0,2016-10-04 15:00:00,3.0,1.9266656265591813
1.0,2016-10-05 15:00:00,3.0,-2.678707322492243
1.0,2016-10-06 15:00:00,3.0,1.0417901052211116
1.0,2016-10-07 15:00:00,3.0,5.94151674666199
