direction,time_window_end,time_window_start,tollgate_id,volume,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,start_holiday,end_holiday,holiday_len,is_am,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
0,2016-09-22 17:40:00,2016-09-22 17:20:00,1,36.0,1040,260,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 17:40:00,2016-09-22 17:20:00,2,76.0,1040,260,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 18:00:00,2016-09-22 17:40:00,3,78.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:00:00,2016-09-22 17:40:00,3,117.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 18:00:00,2016-09-22 17:40:00,1,113.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:00:00,2016-09-22 17:40:00,1,33.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:00:00,2016-09-22 17:40:00,2,70.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 18:20:00,2016-09-22 18:00:00,3,54.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:20:00,2016-09-22 18:00:00,3,83.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 18:20:00,2016-09-22 18:00:00,1,81.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:20:00,2016-09-22 18:00:00,1,26.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:20:00,2016-09-22 18:00:00,2,83.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 18:40:00,2016-09-22 18:20:00,3,53.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:40:00,2016-09-22 18:20:00,3,86.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 18:40:00,2016-09-22 18:20:00,1,83.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:40:00,2016-09-22 18:20:00,1,21.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 18:40:00,2016-09-22 18:20:00,2,63.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 19:00:00,2016-09-22 18:40:00,3,99.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 19:00:00,2016-09-22 18:40:00,3,65.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 19:00:00,2016-09-22 18:40:00,1,88.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 19:00:00,2016-09-22 18:40:00,1,24.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
0,2016-09-22 19:00:00,2016-09-22 18:40:00,2,53.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
1,2016-09-22 19:20:00,2016-09-22 19:00:00,3,57.0,1140,360,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 19:20:00,2016-09-22 19:00:00,3,47.0,1140,360,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 19:20:00,2016-09-22 19:00:00,1,41.0,1140,360,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 19:20:00,2016-09-22 19:00:00,1,30.0,1140,360,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 19:20:00,2016-09-22 19:00:00,2,39.0,1140,360,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 19:40:00,2016-09-22 19:20:00,3,72.0,1160,380,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 19:40:00,2016-09-22 19:20:00,3,52.0,1160,380,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 19:40:00,2016-09-22 19:20:00,1,47.0,1160,380,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 19:40:00,2016-09-22 19:20:00,1,18.0,1160,380,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 19:40:00,2016-09-22 19:20:00,2,31.0,1160,380,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 20:00:00,2016-09-22 19:40:00,3,44.0,1180,400,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:00:00,2016-09-22 19:40:00,3,39.0,1180,400,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 20:00:00,2016-09-22 19:40:00,1,43.0,1180,400,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:00:00,2016-09-22 19:40:00,1,33.0,1180,400,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:00:00,2016-09-22 19:40:00,2,29.0,1180,400,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 20:20:00,2016-09-22 20:00:00,3,44.0,1200,420,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:20:00,2016-09-22 20:00:00,3,50.0,1200,420,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 20:20:00,2016-09-22 20:00:00,1,34.0,1200,420,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:20:00,2016-09-22 20:00:00,1,24.0,1200,420,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:20:00,2016-09-22 20:00:00,2,30.0,1200,420,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 20:40:00,2016-09-22 20:20:00,3,39.0,1220,440,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:40:00,2016-09-22 20:20:00,3,42.0,1220,440,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 20:40:00,2016-09-22 20:20:00,1,22.0,1220,440,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:40:00,2016-09-22 20:20:00,1,18.0,1220,440,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 20:40:00,2016-09-22 20:20:00,2,45.0,1220,440,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 21:00:00,2016-09-22 20:40:00,3,38.0,1240,460,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:00:00,2016-09-22 20:40:00,3,37.0,1240,460,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 21:00:00,2016-09-22 20:40:00,1,29.0,1240,460,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:00:00,2016-09-22 20:40:00,1,18.0,1240,460,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:00:00,2016-09-22 20:40:00,2,30.0,1240,460,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 21:20:00,2016-09-22 21:00:00,3,32.0,1260,480,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:20:00,2016-09-22 21:00:00,3,41.0,1260,480,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 21:20:00,2016-09-22 21:00:00,1,29.0,1260,480,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:20:00,2016-09-22 21:00:00,1,17.0,1260,480,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:20:00,2016-09-22 21:00:00,2,18.0,1260,480,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 21:40:00,2016-09-22 21:20:00,3,43.0,1280,500,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:40:00,2016-09-22 21:20:00,3,27.0,1280,500,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 21:40:00,2016-09-22 21:20:00,1,20.0,1280,500,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:40:00,2016-09-22 21:20:00,1,18.0,1280,500,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 21:40:00,2016-09-22 21:20:00,2,28.0,1280,500,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 22:00:00,2016-09-22 21:40:00,3,36.0,1300,520,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 22:00:00,2016-09-22 21:40:00,3,32.0,1300,520,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 22:00:00,2016-09-22 21:40:00,1,24.0,1300,520,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 22:00:00,2016-09-22 21:40:00,1,20.0,1300,520,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
0,2016-09-22 22:00:00,2016-09-22 21:40:00,2,16.0,1300,520,False,False,False,False,0,True,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
1,2016-09-22 22:20:00,2016-09-22 22:00:00,3,27.0,1320,540,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 22:20:00,2016-09-22 22:00:00,3,27.0,1320,540,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 22:20:00,2016-09-22 22:00:00,1,15.0,1320,540,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 22:20:00,2016-09-22 22:00:00,1,9.0,1320,540,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 22:20:00,2016-09-22 22:00:00,2,20.0,1320,540,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 22:40:00,2016-09-22 22:20:00,3,15.0,1340,560,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 22:40:00,2016-09-22 22:20:00,3,23.0,1340,560,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 22:40:00,2016-09-22 22:20:00,1,26.0,1340,560,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 22:40:00,2016-09-22 22:20:00,1,7.0,1340,560,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 22:40:00,2016-09-22 22:20:00,2,13.0,1340,560,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 23:00:00,2016-09-22 22:40:00,3,22.0,1360,580,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:00:00,2016-09-22 22:40:00,3,17.0,1360,580,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 23:00:00,2016-09-22 22:40:00,1,23.0,1360,580,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:00:00,2016-09-22 22:40:00,1,7.0,1360,580,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:00:00,2016-09-22 22:40:00,2,18.0,1360,580,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 23:20:00,2016-09-22 23:00:00,3,13.0,1380,600,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:20:00,2016-09-22 23:00:00,3,13.0,1380,600,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 23:20:00,2016-09-22 23:00:00,1,18.0,1380,600,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:20:00,2016-09-22 23:00:00,1,2.0,1380,600,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:20:00,2016-09-22 23:00:00,2,12.0,1380,600,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 23:40:00,2016-09-22 23:20:00,3,12.0,1400,620,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:40:00,2016-09-22 23:20:00,3,7.0,1400,620,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-22 23:40:00,2016-09-22 23:20:00,1,13.0,1400,620,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:40:00,2016-09-22 23:20:00,1,6.0,1400,620,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-22 23:40:00,2016-09-22 23:20:00,2,11.0,1400,620,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-23 00:00:00,2016-09-22 23:40:00,3,10.0,1420,640,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-23 00:00:00,2016-09-22 23:40:00,3,12.0,1420,640,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-23 00:00:00,2016-09-22 23:40:00,1,13.0,1420,640,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-23 00:00:00,2016-09-22 23:40:00,1,5.0,1420,640,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
0,2016-09-23 00:00:00,2016-09-22 23:40:00,2,7.0,1420,640,False,False,False,False,0,True,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
1,2016-09-23 00:20:00,2016-09-23 00:00:00,3,141.0,0,780,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 00:20:00,2016-09-23 00:00:00,3,17.0,0,780,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
1,2016-09-23 00:20:00,2016-09-23 00:00:00,1,101.0,0,780,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 00:20:00,2016-09-23 00:00:00,1,10.0,0,780,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
1,2016-09-23 00:40:00,2016-09-23 00:20:00,3,93.0,20,800,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 00:40:00,2016-09-23 00:20:00,3,12.0,20,800,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
1,2016-09-23 00:40:00,2016-09-23 00:20:00,1,82.0,20,800,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 00:40:00,2016-09-23 00:20:00,1,11.0,20,800,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 00:40:00,2016-09-23 00:20:00,2,4.0,20,800,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
1,2016-09-23 01:00:00,2016-09-23 00:40:00,3,79.0,40,820,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 01:00:00,2016-09-23 00:40:00,3,15.0,40,820,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
1,2016-09-23 01:00:00,2016-09-23 00:40:00,1,46.0,40,820,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 01:00:00,2016-09-23 00:40:00,1,8.0,40,820,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
0,2016-09-23 01:00:00,2016-09-23 00:40:00,2,1.0,40,820,True,False,False,False,0,False,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
1,2016-09-23 01:20:00,2016-09-23 01:00:00,3,6.0,60,720,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 01:20:00,2016-09-23 01:00:00,3,16.0,60,720,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 01:20:00,2016-09-23 01:00:00,1,6.0,60,720,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 01:20:00,2016-09-23 01:00:00,1,9.0,60,720,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 01:40:00,2016-09-23 01:20:00,3,9.0,80,740,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 01:40:00,2016-09-23 01:20:00,3,12.0,80,740,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 01:40:00,2016-09-23 01:20:00,1,10.0,80,740,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 01:40:00,2016-09-23 01:20:00,1,5.0,80,740,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 01:40:00,2016-09-23 01:20:00,2,1.0,80,740,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 02:00:00,2016-09-23 01:40:00,3,4.0,100,760,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 02:00:00,2016-09-23 01:40:00,3,19.0,100,760,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 02:00:00,2016-09-23 01:40:00,1,8.0,100,760,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 02:00:00,2016-09-23 01:40:00,1,7.0,100,760,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 02:20:00,2016-09-23 02:00:00,3,8.0,120,660,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 02:20:00,2016-09-23 02:00:00,3,11.0,120,660,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 02:20:00,2016-09-23 02:00:00,1,5.0,120,660,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 02:20:00,2016-09-23 02:00:00,1,4.0,120,660,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 02:40:00,2016-09-23 02:20:00,3,3.0,140,680,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 02:40:00,2016-09-23 02:20:00,3,14.0,140,680,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 02:40:00,2016-09-23 02:20:00,1,7.0,140,680,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 02:40:00,2016-09-23 02:20:00,1,5.0,140,680,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 03:00:00,2016-09-23 02:40:00,3,5.0,160,700,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 03:00:00,2016-09-23 02:40:00,3,17.0,160,700,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 03:00:00,2016-09-23 02:40:00,1,10.0,160,700,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 03:00:00,2016-09-23 02:40:00,1,9.0,160,700,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 03:20:00,2016-09-23 03:00:00,3,9.0,180,600,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 03:20:00,2016-09-23 03:00:00,3,14.0,180,600,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 03:20:00,2016-09-23 03:00:00,1,12.0,180,600,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 03:20:00,2016-09-23 03:00:00,1,8.0,180,600,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 03:40:00,2016-09-23 03:20:00,3,5.0,200,620,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 03:40:00,2016-09-23 03:20:00,3,11.0,200,620,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 03:40:00,2016-09-23 03:20:00,1,14.0,200,620,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 03:40:00,2016-09-23 03:20:00,1,13.0,200,620,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 04:00:00,2016-09-23 03:40:00,3,9.0,220,640,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 04:00:00,2016-09-23 03:40:00,3,12.0,220,640,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 04:00:00,2016-09-23 03:40:00,1,15.0,220,640,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
0,2016-09-23 04:00:00,2016-09-23 03:40:00,1,10.0,220,640,True,False,False,False,0,False,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
1,2016-09-23 04:20:00,2016-09-23 04:00:00,3,5.0,240,540,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 04:20:00,2016-09-23 04:00:00,3,12.0,240,540,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 04:20:00,2016-09-23 04:00:00,1,15.0,240,540,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 04:20:00,2016-09-23 04:00:00,1,7.0,240,540,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 04:40:00,2016-09-23 04:20:00,3,3.0,260,560,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 04:40:00,2016-09-23 04:20:00,3,11.0,260,560,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 04:40:00,2016-09-23 04:20:00,1,23.0,260,560,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 04:40:00,2016-09-23 04:20:00,1,11.0,260,560,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 05:00:00,2016-09-23 04:40:00,3,4.0,280,580,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:00:00,2016-09-23 04:40:00,3,10.0,280,580,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 05:00:00,2016-09-23 04:40:00,1,19.0,280,580,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:00:00,2016-09-23 04:40:00,1,15.0,280,580,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:00:00,2016-09-23 04:40:00,2,1.0,280,580,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 05:20:00,2016-09-23 05:00:00,3,8.0,300,480,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:20:00,2016-09-23 05:00:00,3,9.0,300,480,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 05:20:00,2016-09-23 05:00:00,1,34.0,300,480,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:20:00,2016-09-23 05:00:00,1,6.0,300,480,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:20:00,2016-09-23 05:00:00,2,8.0,300,480,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 05:40:00,2016-09-23 05:20:00,3,11.0,320,500,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:40:00,2016-09-23 05:20:00,3,16.0,320,500,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 05:40:00,2016-09-23 05:20:00,1,29.0,320,500,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:40:00,2016-09-23 05:20:00,1,5.0,320,500,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
0,2016-09-23 05:40:00,2016-09-23 05:20:00,2,17.0,320,500,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
1,2016-09-23 06:00:00,2016-09-23 05:40:00,3,22.0,340,520,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
