direction,time_window_end,time_window_start,tollgate_id,volume,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,start_holiday,end_holiday,holiday_len,is_am,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,neigh_2h_volume_avg,neigh_2h_volume_std
1,2016-09-22 09:40:00,2016-09-22 09:20:00,1,107.0,560,260,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,51.33333333333334,17.15290710702481
0,2016-09-22 09:40:00,2016-09-22 09:20:00,1,52.0,560,260,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,14.166666666666664,13.069259946743564
0,2016-09-22 09:40:00,2016-09-22 09:20:00,2,81.0,560,260,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,35.333333333333336,17.508727982225196
1,2016-09-22 10:00:00,2016-09-22 09:40:00,3,96.0,580,280,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,46.83333333333334,24.531725490791626
0,2016-09-22 10:00:00,2016-09-22 09:40:00,3,101.0,580,280,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,69.5,42.401847444028505
1,2016-09-22 10:00:00,2016-09-22 09:40:00,1,110.0,580,280,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,62.83333333333334,19.894862541760766
0,2016-09-22 10:00:00,2016-09-22 09:40:00,1,59.0,580,280,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,20.5,14.739402972983674
0,2016-09-22 10:00:00,2016-09-22 09:40:00,2,65.0,580,280,False,False,False,False,0,False,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,45.16666666666666,22.10140769775134
1,2016-09-22 15:20:00,2016-09-22 15:00:00,3,94.0,900,120,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,80.83333333333333,16.211278652702124
0,2016-09-22 15:20:00,2016-09-22 15:00:00,3,100.0,900,120,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,92.0,10.181682899534175
1,2016-09-22 15:20:00,2016-09-22 15:00:00,1,90.0,900,120,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,89.83333333333331,9.546668994413123
0,2016-09-22 15:20:00,2016-09-22 15:00:00,1,61.0,900,120,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,38.16666666666666,7.080881928749333
0,2016-09-22 15:20:00,2016-09-22 15:00:00,2,62.0,900,120,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,56.66666666666666,6.236095644623236
1,2016-09-22 15:40:00,2016-09-22 15:20:00,3,101.0,920,140,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,83.16666666666667,14.54208452121711
0,2016-09-22 15:40:00,2016-09-22 15:20:00,3,121.0,920,140,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,95.16666666666669,11.051646433400268
1,2016-09-22 15:40:00,2016-09-22 15:20:00,1,115.0,920,140,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,93.16666666666669,7.380529941828176
0,2016-09-22 15:40:00,2016-09-22 15:20:00,1,48.0,920,140,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,41.333333333333336,5.436502143433364
0,2016-09-22 15:40:00,2016-09-22 15:20:00,2,73.0,920,140,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,56.5,6.157651067303723
1,2016-09-22 16:00:00,2016-09-22 15:40:00,3,76.0,940,160,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,87.5,14.442414387259955
0,2016-09-22 16:00:00,2016-09-22 15:40:00,3,120.0,940,160,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,93.66666666666669,9.89388138643722
1,2016-09-22 16:00:00,2016-09-22 15:40:00,1,89.0,940,160,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,96.16666666666669,7.104380495315706
0,2016-09-22 16:00:00,2016-09-22 15:40:00,1,57.0,940,160,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,46.16666666666666,9.227073690444273
0,2016-09-22 16:00:00,2016-09-22 15:40:00,2,71.0,940,160,False,False,False,False,0,True,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,60.5,9.050782654923642
1,2016-09-22 16:20:00,2016-09-22 16:00:00,3,89.0,960,180,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,96.33333333333331,12.174654911833114
0,2016-09-22 16:20:00,2016-09-22 16:00:00,3,106.0,960,180,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,95.5,10.242883708539637
1,2016-09-22 16:20:00,2016-09-22 16:00:00,1,102.0,960,180,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,102.16666666666669,9.190877119308157
0,2016-09-22 16:20:00,2016-09-22 16:00:00,1,58.0,960,180,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,44.83333333333334,9.299044156375546
0,2016-09-22 16:20:00,2016-09-22 16:00:00,2,51.0,960,180,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,65.5,7.205322107072428
1,2016-09-22 16:40:00,2016-09-22 16:20:00,3,87.0,980,200,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,95.5,12.867918764638409
0,2016-09-22 16:40:00,2016-09-22 16:20:00,3,132.0,980,200,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,105.16666666666669,13.259168735465867
1,2016-09-22 16:40:00,2016-09-22 16:20:00,1,104.0,980,200,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,96.83333333333331,14.0168549333373
0,2016-09-22 16:40:00,2016-09-22 16:20:00,1,52.0,980,200,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,48.83333333333334,8.933395522171597
0,2016-09-22 16:40:00,2016-09-22 16:20:00,2,93.0,980,200,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,65.16666666666667,7.357913351548039
1,2016-09-22 17:00:00,2016-09-22 16:40:00,3,86.0,1000,220,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,90.66666666666669,13.085190950927016
0,2016-09-22 17:00:00,2016-09-22 16:40:00,3,146.0,1000,220,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,107.33333333333331,11.742609969205693
1,2016-09-22 17:00:00,2016-09-22 16:40:00,1,113.0,1000,220,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,96.66666666666669,14.090974258565499
0,2016-09-22 17:00:00,2016-09-22 16:40:00,1,42.0,1000,220,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,48.5,9.17877987534291
0,2016-09-22 17:00:00,2016-09-22 16:40:00,2,96.0,1000,220,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,66.33333333333333,7.156970184527963
1,2016-09-22 17:20:00,2016-09-22 17:00:00,3,78.0,1020,240,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,92.83333333333331,14.158821357098274
0,2016-09-22 17:20:00,2016-09-22 17:00:00,3,131.0,1020,240,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,106.83333333333331,12.061186600920415
1,2016-09-22 17:20:00,2016-09-22 17:00:00,1,114.0,1020,240,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,95.33333333333331,14.278966660402595
0,2016-09-22 17:20:00,2016-09-22 17:00:00,1,29.0,1020,240,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,47.16666666666666,10.636676590405903
0,2016-09-22 17:20:00,2016-09-22 17:00:00,2,71.0,1020,240,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,70.33333333333333,8.517954892787094
1,2016-09-22 17:40:00,2016-09-22 17:20:00,3,86.0,1040,260,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,95.5,12.526638282742367
0,2016-09-22 17:40:00,2016-09-22 17:20:00,3,122.0,1040,260,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,105.83333333333331,12.334459408052261
1,2016-09-22 17:40:00,2016-09-22 17:20:00,1,102.0,1040,260,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,94.33333333333331,14.406788523316207
0,2016-09-22 17:40:00,2016-09-22 17:20:00,1,36.0,1040,260,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,49.66666666666666,11.77096238867305
0,2016-09-22 17:40:00,2016-09-22 17:20:00,2,76.0,1040,260,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,70.83333333333333,7.903937134252918
1,2016-09-22 18:00:00,2016-09-22 17:40:00,3,78.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,96.0,12.675435561221027
0,2016-09-22 18:00:00,2016-09-22 17:40:00,3,117.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,109.66666666666669,12.866839377079188
1,2016-09-22 18:00:00,2016-09-22 17:40:00,1,113.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,96.33333333333331,16.193277068654822
0,2016-09-22 18:00:00,2016-09-22 17:40:00,1,33.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,47.0,9.882644720249065
0,2016-09-22 18:00:00,2016-09-22 17:40:00,2,70.0,1060,280,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,70.33333333333333,7.6521601888326645
1,2016-09-22 18:20:00,2016-09-22 18:00:00,3,54.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,89.5,11.176612486199325
0,2016-09-22 18:20:00,2016-09-22 18:00:00,3,83.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,112.66666666666669,12.827920936595905
1,2016-09-22 18:20:00,2016-09-22 18:00:00,1,81.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,91.16666666666669,12.29385573727335
0,2016-09-22 18:20:00,2016-09-22 18:00:00,1,26.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,49.66666666666666,10.060925515191046
0,2016-09-22 18:20:00,2016-09-22 18:00:00,2,83.0,1080,300,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,69.66666666666667,7.386173268720112
1,2016-09-22 18:40:00,2016-09-22 18:20:00,3,53.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,90.5,10.812801055539065
0,2016-09-22 18:40:00,2016-09-22 18:20:00,3,86.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,108.16666666666669,9.099755796479133
1,2016-09-22 18:40:00,2016-09-22 18:20:00,1,83.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,96.0,9.609023536933051
0,2016-09-22 18:40:00,2016-09-22 18:20:00,1,21.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,49.66666666666666,10.060925515191046
0,2016-09-22 18:40:00,2016-09-22 18:20:00,2,63.0,1100,320,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,68.0,9.865765724632494
1,2016-09-22 19:00:00,2016-09-22 18:40:00,3,99.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,92.0,9.521904571390467
0,2016-09-22 19:00:00,2016-09-22 18:40:00,3,65.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,112.83333333333331,12.36145442719244
1,2016-09-22 19:00:00,2016-09-22 18:40:00,1,88.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,98.33333333333331,9.568466729604884
0,2016-09-22 19:00:00,2016-09-22 18:40:00,1,24.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,51.5,9.287087810503355
0,2016-09-22 19:00:00,2016-09-22 18:40:00,2,53.0,1120,340,False,False,False,False,0,True,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,72.16666666666667,13.569778512889917
1,2016-09-23 06:20:00,2016-09-23 06:00:00,3,28.0,360,420,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,6.5,2.29128784747792
0,2016-09-23 06:20:00,2016-09-23 06:00:00,3,23.0,360,420,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,13.166666666666664,2.114762923408253
1,2016-09-23 06:20:00,2016-09-23 06:00:00,1,22.0,360,420,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,10.5,3.5939764421413036
0,2016-09-23 06:20:00,2016-09-23 06:00:00,1,12.0,360,420,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,8.166666666666666,3.023059524536176
1,2016-09-23 06:40:00,2016-09-23 06:20:00,3,41.0,380,440,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,6.0,2.23606797749979
0,2016-09-23 06:40:00,2016-09-23 06:20:00,3,60.0,380,440,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,13.333333333333336,1.9720265943665385
1,2016-09-23 06:40:00,2016-09-23 06:20:00,1,63.0,380,440,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,12.166666666666664,2.91070819942883
0,2016-09-23 06:40:00,2016-09-23 06:20:00,1,17.0,380,440,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,8.666666666666666,2.494438257849294
1,2016-09-23 07:00:00,2016-09-23 06:40:00,3,53.0,400,460,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,6.0,2.23606797749979
0,2016-09-23 07:00:00,2016-09-23 06:40:00,3,69.0,400,460,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,12.833333333333336,2.1147629234082537
1,2016-09-23 07:00:00,2016-09-23 06:40:00,1,63.0,400,460,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,14.833333333333336,4.058598553961973
0,2016-09-23 07:00:00,2016-09-23 06:40:00,1,32.0,400,460,True,False,False,False,0,False,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,9.666666666666666,1.9720265943665387
1,2016-09-23 07:20:00,2016-09-23 07:00:00,3,66.0,420,360,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,5.833333333333332,2.3392781412697
0,2016-09-23 07:20:00,2016-09-23 07:00:00,3,118.0,420,360,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,11.666666666666664,1.247219128924647
1,2016-09-23 07:20:00,2016-09-23 07:00:00,1,86.0,420,360,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,16.333333333333332,3.6362373715452385
0,2016-09-23 07:20:00,2016-09-23 07:00:00,1,28.0,420,360,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,10.666666666666666,2.748737083745107
1,2016-09-23 07:40:00,2016-09-23 07:20:00,3,81.0,440,380,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,5.666666666666668,2.1343747458109497
0,2016-09-23 07:40:00,2016-09-23 07:20:00,3,132.0,440,380,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,10.833333333333336,1.0671873729054748
1,2016-09-23 07:40:00,2016-09-23 07:20:00,1,100.0,440,380,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,20.0,6.97614984548545
0,2016-09-23 07:40:00,2016-09-23 07:20:00,1,41.0,440,380,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,10.333333333333334,3.1446603773522015
1,2016-09-23 08:00:00,2016-09-23 07:40:00,3,105.0,460,400,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,6.666666666666668,2.867441755680876
0,2016-09-23 08:00:00,2016-09-23 07:40:00,3,152.0,460,400,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,11.666666666666664,2.2110831935702664
1,2016-09-23 08:00:00,2016-09-23 07:40:00,1,93.0,460,400,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,22.5,7.065172798075548
0,2016-09-23 08:00:00,2016-09-23 07:40:00,1,42.0,460,400,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,9.0,3.415650255319866
1,2016-09-23 08:20:00,2016-09-23 08:00:00,3,118.0,480,300,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,8.833333333333334,6.465721580423608
0,2016-09-23 08:20:00,2016-09-23 08:00:00,3,149.0,480,300,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,13.833333333333336,5.4594464513864
1,2016-09-23 08:20:00,2016-09-23 08:00:00,1,110.0,480,300,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,26.33333333333333,8.117197107923948
0,2016-09-23 08:20:00,2016-09-23 08:00:00,1,49.0,480,300,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,8.5,3.452052529534663
1,2016-09-23 08:40:00,2016-09-23 08:20:00,3,135.0,500,320,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,12.666666666666664,9.267625849638565
0,2016-09-23 08:40:00,2016-09-23 08:20:00,3,132.0,500,320,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,15.666666666666664,6.315765107165473
1,2016-09-23 08:40:00,2016-09-23 08:20:00,1,127.0,500,320,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,27.5,6.800735254367722
0,2016-09-23 08:40:00,2016-09-23 08:20:00,1,68.0,500,320,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,9.333333333333334,3.590109871423003
1,2016-09-23 09:00:00,2016-09-23 08:40:00,3,154.0,520,340,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,19.0,12.806248474865697
0,2016-09-23 09:00:00,2016-09-23 08:40:00,3,161.0,520,340,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,23.83333333333333,17.237717043996543
1,2016-09-23 09:00:00,2016-09-23 08:40:00,1,112.0,520,340,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,34.166666666666664,14.438567180375696
0,2016-09-23 09:00:00,2016-09-23 08:40:00,1,50.0,520,340,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,10.333333333333334,4.606758320361751
0,2016-09-23 09:00:00,2016-09-23 08:40:00,2,118.0,520,340,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,19.166666666666668,11.624925328314538
1,2016-09-23 09:20:00,2016-09-23 09:00:00,3,134.0,540,240,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,27.16666666666667,15.889374506953454
0,2016-09-23 09:20:00,2016-09-23 09:00:00,3,176.0,540,240,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,33.666666666666664,22.5511763674438
1,2016-09-23 09:20:00,2016-09-23 09:00:00,1,129.0,540,240,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,41.5,15.966109941581472
0,2016-09-23 09:20:00,2016-09-23 09:00:00,1,41.0,540,240,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,13.166666666666664,9.3704618645804
0,2016-09-23 09:20:00,2016-09-23 09:00:00,2,92.0,540,240,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,28.0,14.294521094927713
1,2016-09-23 09:40:00,2016-09-23 09:20:00,3,137.0,560,260,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,36.833333333333336,18.685258598394856
0,2016-09-23 09:40:00,2016-09-23 09:20:00,3,157.0,560,260,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,51.83333333333334,35.531285119204775
1,2016-09-23 09:40:00,2016-09-23 09:20:00,1,107.0,560,260,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,50.16666666666666,22.37123649292149
0,2016-09-23 09:40:00,2016-09-23 09:20:00,1,52.0,560,260,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,16.833333333333332,10.122856426040142
0,2016-09-23 09:40:00,2016-09-23 09:20:00,2,93.0,560,260,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,40.333333333333336,21.71532996653644
1,2016-09-23 10:00:00,2016-09-23 09:40:00,3,96.0,580,280,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,48.5,20.66196183005541
0,2016-09-23 10:00:00,2016-09-23 09:40:00,3,137.0,580,280,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,71.16666666666667,41.7828380505149
1,2016-09-23 10:00:00,2016-09-23 09:40:00,1,105.0,580,280,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,62.0,26.451212952654306
0,2016-09-23 10:00:00,2016-09-23 09:40:00,1,44.0,580,280,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,22.83333333333333,11.852097798374018
0,2016-09-23 10:00:00,2016-09-23 09:40:00,2,76.0,580,280,True,False,False,False,0,False,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,52.66666666666666,25.623340054636817
1,2016-09-23 15:20:00,2016-09-23 15:00:00,3,98.0,900,120,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,89.16666666666669,6.517071598672384
0,2016-09-23 15:20:00,2016-09-23 15:00:00,3,164.0,900,120,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,97.16666666666669,14.893137868010072
1,2016-09-23 15:20:00,2016-09-23 15:00:00,1,98.0,900,120,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,94.33333333333331,10.044346115546242
0,2016-09-23 15:20:00,2016-09-23 15:00:00,1,47.0,900,120,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,51.66666666666666,6.871842709362768
0,2016-09-23 15:20:00,2016-09-23 15:00:00,2,98.0,900,120,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,66.83333333333333,13.107461827354507
1,2016-09-23 15:40:00,2016-09-23 15:20:00,3,120.0,920,140,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,90.33333333333331,7.781745019952504
0,2016-09-23 15:40:00,2016-09-23 15:20:00,3,150.0,920,140,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,102.16666666666669,15.656911856713279
1,2016-09-23 15:40:00,2016-09-23 15:20:00,1,113.0,920,140,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,97.5,10.531698185319721
0,2016-09-23 15:40:00,2016-09-23 15:20:00,1,66.0,920,140,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,51.83333333333334,6.986097305044894
0,2016-09-23 15:40:00,2016-09-23 15:20:00,2,93.0,920,140,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,71.16666666666667,11.710631447060779
1,2016-09-23 16:00:00,2016-09-23 15:40:00,3,107.0,940,160,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,95.33333333333331,11.055415967851332
0,2016-09-23 16:00:00,2016-09-23 15:40:00,3,182.0,940,160,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,104.66666666666669,15.184055965240498
1,2016-09-23 16:00:00,2016-09-23 15:40:00,1,114.0,940,160,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,101.66666666666669,9.23158828275082
0,2016-09-23 16:00:00,2016-09-23 15:40:00,1,78.0,940,160,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,55.5,8.118907972545733
0,2016-09-23 16:00:00,2016-09-23 15:40:00,2,82.0,940,160,True,False,False,False,0,True,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,72.83333333333333,10.188501143718616
1,2016-09-23 16:20:00,2016-09-23 16:00:00,3,102.0,960,180,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,100.33333333333331,13.186693629901654
0,2016-09-23 16:20:00,2016-09-23 16:00:00,3,155.0,960,180,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,113.16666666666669,14.948987330994106
1,2016-09-23 16:20:00,2016-09-23 16:00:00,1,110.0,960,180,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,107.5,11.940826325398646
0,2016-09-23 16:20:00,2016-09-23 16:00:00,1,76.0,960,180,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,56.16666666666666,6.986097305044894
0,2016-09-23 16:20:00,2016-09-23 16:00:00,2,77.0,960,180,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,77.83333333333333,5.5201650538930656
1,2016-09-23 16:40:00,2016-09-23 16:20:00,3,119.0,980,200,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,102.66666666666669,12.552113589175153
0,2016-09-23 16:40:00,2016-09-23 16:20:00,3,137.0,980,200,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,125.66666666666669,18.043158136965808
1,2016-09-23 16:40:00,2016-09-23 16:20:00,1,112.0,980,200,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,106.33333333333331,11.48428878463481
0,2016-09-23 16:40:00,2016-09-23 16:20:00,1,86.0,980,200,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,56.5,7.0178344238091
0,2016-09-23 16:40:00,2016-09-23 16:20:00,2,100.0,980,200,True,False,False,False,0,True,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,75.66666666666667,7.295356209413098
